basin,country,year,Value
BSSC,GEO,2090,74.27025050426838
BSSC,GEO,2100,67.45435307828613
CSSW,GEO,2005,331.8286059059991
CSSW,GEO,2010,286.2501196550644
CSSW,GEO,2015,275.9867654401867
CSSW,GEO,2020,264.3659523973367
CSSW,GEO,2025,272.45047449217725
CSSW,GEO,2030,286.9275604930028
CSSW,GEO,2035,302.8191763311759
CSSW,GEO,2040,314.6163522750764
CSSW,GEO,2045,317.8816975420246
CSSW,GEO,2050,317.8150604792162
CSSW,GEO,2060,312.9299497040688
CSSW,GEO,2070,300.27815550452755
CSSW,GEO,2080,278.7047821542019
CSSW,GEO,2090,252.0965348812298
CSSW,GEO,2100,225.65773063535147
AFWC,GHA,2005,2346.749131136915
AFWC,GHA,2010,2522.75481238556
AFWC,GHA,2015,2697.6976665492525
AFWC,GHA,2020,2596.421597259238
AFWC,GHA,2025,2633.1222704957822
AFWC,GHA,2030,2660.8342352933314
AFWC,GHA,2035,2684.688176108356
AFWC,GHA,2040,2672.456403849292
AFWC,GHA,2045,2670.2594998878894
AFWC,GHA,2050,2661.6168640383194
AFWC,GHA,2060,2530.705750152753
AFWC,GHA,2070,2252.8155361498934
AFWC,GHA,2080,1823.2514666863747
AFWC,GHA,2090,1216.604171097437
AFWC,GHA,2100,816.1703715563316
VOLT,GHA,2005,3567.157673257272
VOLT,GHA,2010,3907.7301262015617
VOLT,GHA,2015,4228.216384183302
VOLT,GHA,2020,4077.1711442417113
VOLT,GHA,2025,4163.090684036142
VOLT,GHA,2030,4212.658368730132
VOLT,GHA,2035,4228.968384807596
VOLT,GHA,2040,4227.235456717016
VOLT,GHA,2045,4301.812474007104
VOLT,GHA,2050,4424.331315326431
VOLT,GHA,2060,4734.345413528348
VOLT,GHA,2070,5056.918706483613
VOLT,GHA,2080,5486.209045006645
VOLT,GHA,2090,6083.51201389299
VOLT,GHA,2100,6153.311102723859
AFWC,GIN,2005,996.7702099896119
AFWC,GIN,2010,1332.617525654155
AFWC,GIN,2015,1765.3440115772503
AFWC,GIN,2020,1694.436590175792
AFWC,GIN,2025,1726.3453530181757
AFWC,GIN,2030,1775.6200635339976
AFWC,GIN,2035,1600.3554704843132
AFWC,GIN,2040,1390.1127531952407
AFWC,GIN,2045,1183.8288149454297
AFWC,GIN,2050,988.4778233968641
AFWC,GIN,2060,694.6799346516409
AFWC,GIN,2070,479.33894570992766
AFWC,GIN,2080,302.00173065288396
AFWC,GIN,2090,266.32282714859105
AFWC,GIN,2100,313.4769853219888
NIGE,GIN,2005,642.4994658394736
NIGE,GIN,2010,851.5097465809881
NIGE,GIN,2015,1077.9015600599287
NIGE,GIN,2020,1015.877168998162
NIGE,GIN,2025,996.1300348047495
NIGE,GIN,2030,954.6398324350222
NIGE,GIN,2035,866.7365153172017
NIGE,GIN,2040,732.7649696453948
NIGE,GIN,2045,599.4858126964215
NIGE,GIN,2050,480.9254295166875
NIGE,GIN,2060,306.5910218834247
NIGE,GIN,2070,198.14053717455815
NIGE,GIN,2080,122.83442316274967
NIGE,GIN,2090,111.87951366943507
NIGE,GIN,2100,137.38564246074156
SENE,GIN,2005,192.48418842096268
SENE,GIN,2010,245.81226499144208
SENE,GIN,2015,327.3855246603082
SENE,GIN,2020,299.43417041759545
SENE,GIN,2025,261.56246249756293
SENE,GIN,2030,227.28913150500117
SENE,GIN,2035,193.233788118767
SENE,GIN,2040,158.62370063657448
SENE,GIN,2045,129.63889172455515
SENE,GIN,2050,105.52026086189933
SENE,GIN,2060,70.75918511890583
SENE,GIN,2070,48.866997947700206
SENE,GIN,2080,32.49024882092863
SENE,GIN,2090,27.963284536167432
SENE,GIN,2100,30.198925943329467
AFWC,GMB,2005,206.34249815527096
AFWC,GMB,2010,331.89288949597676
AFWC,GMB,2015,334.33630994609894
AFWC,GMB,2020,329.4717551277205
AFWC,GMB,2025,337.9547365774047
AFWC,GMB,2030,350.66754639817253
AFWC,GMB,2035,362.8422237981875
AFWC,GMB,2040,370.54309841375874
AFWC,GMB,2045,371.3743007366259
AFWC,GMB,2050,373.6024476936064
AFWC,GMB,2060,387.94951317314667
AFWC,GMB,2070,411.9434372328403
AFWC,GMB,2080,447.3936124396132
AFWC,GMB,2090,476.2578910750632
AFWC,GMB,2100,485.0578011886699
AFWC,GNB,2005,459.4534344099244
AFWC,GNB,2010,478.94603415449376
AFWC,GNB,2015,480.7771061667923
AFWC,GNB,2020,464.01936048662475
AFWC,GNB,2025,446.1292235361488
AFWC,GNB,2030,423.6723967512552
AFWC,GNB,2035,393.13543782144103
AFWC,GNB,2040,357.4421989210558
AFWC,GNB,2045,320.75404113419717
AFWC,GNB,2050,288.22434231836655
AFWC,GNB,2060,263.0521548963941
AFWC,GNB,2070,260.8569280271615
AFWC,GNB,2080,273.7734172564358
AFWC,GNB,2090,298.90089231185857
AFWC,GNB,2100,329.9823674753544
AGBS,GRC,2005,3281.941729863889
AGBS,GRC,2010,3143.2270045174246
AGBS,GRC,2015,2837.5678741355405
AGBS,GRC,2020,2726.3171038117594
AGBS,GRC,2025,2721.914361802662
AGBS,GRC,2030,2740.51101884737
AGBS,GRC,2035,2823.0827727374794
AGBS,GRC,2040,2943.9414653787367
AGBS,GRC,2045,3092.8281801709763
AGBS,GRC,2050,3251.8725082672154
AGBS,GRC,2060,3575.4504669941507
AGBS,GRC,2070,3739.306185494387
AGBS,GRC,2080,3894.2154501554196
AGBS,GRC,2090,4064.3147507481917
AGBS,GRC,2100,4181.162899510344
CARC,GRD,2005,3.5667650534213715
CARC,GRD,2010,4.048597671052228
CARC,GRD,2015,3.1266209835788237
CARC,GRD,2020,3.0974086342166416
CARC,GRD,2025,3.1725298151336734
CARC,GRD,2030,3.284463016673546
CARC,GRD,2035,3.3881636146513405
CARC,GRD,2040,3.4340409095810243
CARC,GRD,2045,3.4453208938409055
CARC,GRD,2050,3.408178387449495
CARC,GRD,2060,3.295523447474762
CARC,GRD,2070,3.1102613244467197
CARC,GRD,2080,2.943511315580617
CARC,GRD,2090,2.8145486156503003
CARC,GRD,2100,2.728466239911994
GRIJ,GTM,2005,656.421767776277
GRIJ,GTM,2010,782.634433163274
GRIJ,GTM,2015,905.448398923163
GRIJ,GTM,2020,903.577233441453
GRIJ,GTM,2025,942.3635380910356
GRIJ,GTM,2030,963.0382974029275
GRIJ,GTM,2035,977.1585206877802
GRIJ,GTM,2040,989.388688326418
GRIJ,GTM,2045,1000.2623839907681
GRIJ,GTM,2050,1011.8743208519453
GRIJ,GTM,2060,1032.2784068643664
GRIJ,GTM,2070,1061.5572436292205
GRIJ,GTM,2080,1092.685533682103
GRIJ,GTM,2090,1123.7696013259
GRIJ,GTM,2100,1143.7681427426542
SCAM,GTM,2005,438.2766123165859
SCAM,GTM,2010,550.3468636006402
SCAM,GTM,2015,608.7451806314449
SCAM,GTM,2020,610.2903760431263
SCAM,GTM,2025,638.0734515481166
SCAM,GTM,2030,655.4920591484375
SCAM,GTM,2035,675.0528428377714
SCAM,GTM,2040,693.3779496122364
SCAM,GTM,2045,702.3980577902589
SCAM,GTM,2050,704.7933044033994
SCAM,GTM,2060,691.927315737323
SCAM,GTM,2070,684.7086823736296
SCAM,GTM,2080,677.1059983739783
SCAM,GTM,2090,655.3132030108934
SCAM,GTM,2100,622.8131025876017
YUPA,GTM,2005,597.2034720675118
YUPA,GTM,2010,716.2457248383128
YUPA,GTM,2015,814.5161090943382
YUPA,GTM,2020,817.4123761874929
YUPA,GTM,2025,858.5294648206806
YUPA,GTM,2030,892.0860532647151
YUPA,GTM,2035,921.9027742733215
YUPA,GTM,2040,948.0636314511924
YUPA,GTM,2045,975.7385620545755
YUPA,GTM,2050,1008.5484618505077
YUPA,GTM,2060,1070.8055831543036
YUPA,GTM,2070,1124.67397416124
YUPA,GTM,2080,1186.336189777186
YUPA,GTM,2090,1256.9592143966297
YUPA,GTM,2100,1329.9955672363317
AMAZ,GUY,2005,14.270375913303322
AMAZ,GUY,2010,11.109187699991818
AMAZ,GUY,2015,52.69315309770244
AMAZ,GUY,2020,52.49567084719257
AMAZ,GUY,2025,58.60625635329904
AMAZ,GUY,2030,60.648037118214035
AMAZ,GUY,2035,62.21356136874991
AMAZ,GUY,2040,62.86051860941116
AMAZ,GUY,2045,63.190809239269676
AMAZ,GUY,2050,62.74211477740812
AMAZ,GUY,2060,60.61392533322505
AMAZ,GUY,2070,58.01872768973421
AMAZ,GUY,2080,57.90784269901074
AMAZ,GUY,2090,62.045784494677235
AMAZ,GUY,2100,66.76573290567919
NESO,GUY,2005,324.9217193147691
NESO,GUY,2010,331.6962817187063
NESO,GUY,2015,292.04016081148706
NESO,GUY,2020,299.9294154255878
NESO,GUY,2025,319.9121045634331
NESO,GUY,2030,340.5350788154683
NESO,GUY,2035,356.1862605130099
NESO,GUY,2040,362.1721892787047
NESO,GUY,2045,361.92189507313805
NESO,GUY,2050,355.6397042452721
NESO,GUY,2060,334.00584994783253
NESO,GUY,2070,311.08231383338915
NESO,GUY,2080,305.8052332540201
NESO,GUY,2090,328.02624239955486
NESO,GUY,2100,356.21907563421547
CHIN,HKG,2005,0.28534882752720214
CHIN,HKG,2010,1.795913800989242
CHIN,HKG,2015,1.674593860846378
CHIN,HKG,2020,1.6624789877685453
CHIN,HKG,2025,1.6700201829939898
CHIN,HKG,2030,1.6476300089867386
CHIN,HKG,2035,1.624969181252752
CHIN,HKG,2040,1.6013322601214428
CHIN,HKG,2045,1.5792884284847961
CHIN,HKG,2050,1.5313489183347841
CHIN,HKG,2060,1.368132160632586
CHIN,HKG,2070,1.231244121317716
CHIN,HKG,2080,1.121974250661525
CHIN,HKG,2090,1.0399800622503272
CHIN,HKG,2100,0.9686729323012269
SCAM,HND,2005,1234.015621603526
SCAM,HND,2010,1295.8154625779023
SCAM,HND,2015,1359.1291115434017
SCAM,HND,2020,1351.1129852406061
SCAM,HND,2025,1423.5060694149354
SCAM,HND,2030,1487.621253676395
SCAM,HND,2035,1551.382869657417
SCAM,HND,2040,1608.2712824082228
SCAM,HND,2045,1658.1807350901427
SCAM,HND,2050,1707.0471789402093
SCAM,HND,2060,1787.3115605574217
SCAM,HND,2070,1857.9151247727632
SCAM,HND,2080,1936.914554553974
SCAM,HND,2090,1988.9443680589263
SCAM,HND,2100,1967.422782733969
AGBS,HRV,2005,194.91883580786094
AGBS,HRV,2010,204.74810610539123
AGBS,HRV,2015,182.97583283802118
AGBS,HRV,2020,138.18652388981465
AGBS,HRV,2025,127.61514994430982
AGBS,HRV,2030,123.94521465117228
AGBS,HRV,2035,122.16677894787836
AGBS,HRV,2040,119.83525818093628
AGBS,HRV,2045,117.17152178627119
AGBS,HRV,2050,114.25444884229859
AGBS,HRV,2060,109.97467790252199
AGBS,HRV,2070,106.08870319329375
AGBS,HRV,2080,98.85739721041924
AGBS,HRV,2090,94.72058252048578
AGBS,HRV,2100,92.31991439494345
DANU,HRV,2005,830.8622221056179
DANU,HRV,2010,871.054928209024
DANU,HRV,2015,792.6730647235406
DANU,HRV,2020,631.6730446946094
DANU,HRV,2025,591.6119204315717
DANU,HRV,2030,573.8080623153847
DANU,HRV,2035,565.9646993478991
DANU,HRV,2040,556.6798137452007
DANU,HRV,2045,546.0353469351719
DANU,HRV,2050,534.0295867137894
DANU,HRV,2060,516.2664631167092
DANU,HRV,2070,499.0424540027556
DANU,HRV,2080,465.5120983921388
DANU,HRV,2090,444.3227075812792
DANU,HRV,2100,428.49251799004827
CARI,HTI,2005,847.7162258070915
CARI,HTI,2010,989.3823089008666
CARI,HTI,2015,1045.189025543942
CARI,HTI,2020,1035.8504449251527
CARI,HTI,2025,1064.167267441641
CARI,HTI,2030,1064.6565087605125
CARI,HTI,2035,1050.987652627409
CARI,HTI,2040,1025.0036902323723
CARI,HTI,2045,991.0580785068233
CARI,HTI,2050,955.6701473284951
CARI,HTI,2060,897.3446124508888
CARI,HTI,2070,866.7818812777765
CARI,HTI,2080,898.3144916665696
CARI,HTI,2090,929.5920277379072
CARI,HTI,2100,964.6634307584912
DANU,HUN,2005,4485.250886740799
DANU,HUN,2010,4265.7557030876715
DANU,HUN,2015,4297.505315346576
DANU,HUN,2020,4319.765154699911
DANU,HUN,2025,4523.358618857403
DANU,HUN,2030,4637.71348856689
DANU,HUN,2035,4731.495704372076
DANU,HUN,2040,4789.480526504413
DANU,HUN,2045,4834.951049013445
DANU,HUN,2050,4863.624753736385
DANU,HUN,2060,4853.66674909327
DANU,HUN,2070,4824.620338591367
DANU,HUN,2080,4816.00509202556
DANU,HUN,2090,4810.41584306739
DANU,HUN,2100,4797.945069764395
IRJA,IDN,2005,3817.60084076992
IRJA,IDN,2010,5069.11495797702
IRJA,IDN,2015,5647.8565582732945
IRJA,IDN,2020,5767.389291046454
IRJA,IDN,2025,6073.603260070371
IRJA,IDN,2030,6327.133454153161
IRJA,IDN,2035,6495.690551747855
IRJA,IDN,2040,6583.622197677927
IRJA,IDN,2045,6605.335785697835
IRJA,IDN,2050,6596.586006299547
IRJA,IDN,2060,6447.91448692103
IRJA,IDN,2070,6151.281723135572
IRJA,IDN,2080,5955.553118288403
IRJA,IDN,2090,5920.341630096579
IRJA,IDN,2100,5764.135779403649
JATI,IDN,2005,3738.784220710381
JATI,IDN,2010,3884.6929201752832
JATI,IDN,2015,3701.1761386231547
JATI,IDN,2020,3825.448352975377
JATI,IDN,2025,3996.7128677093538
JATI,IDN,2030,4121.682725172617
JATI,IDN,2035,4234.506157415997
JATI,IDN,2040,4310.70334704746
JATI,IDN,2045,4394.748725625743
JATI,IDN,2050,4461.945655816589
JATI,IDN,2060,4625.744261509035
JATI,IDN,2070,4729.742147855849
JATI,IDN,2080,4842.481473508664
JATI,IDN,2090,4915.227371418198
JATI,IDN,2100,4535.341066702671
KALI,IDN,2005,6477.332535246844
KALI,IDN,2010,7365.717242549044
KALI,IDN,2015,8188.237411473883
KALI,IDN,2020,8360.647167504667
KALI,IDN,2025,8712.260909968394
KALI,IDN,2030,9085.932767281236
KALI,IDN,2035,9334.101172456894
KALI,IDN,2040,9470.093684426552
KALI,IDN,2045,9537.37632866087
KALI,IDN,2050,9578.84409166415
KALI,IDN,2060,9617.442433381693
KALI,IDN,2070,9483.93352985572
KALI,IDN,2080,9521.648489299369
KALI,IDN,2090,9578.153555773235
KALI,IDN,2100,9456.169844051525
SULA,IDN,2005,3628.1133310148316
SULA,IDN,2010,3907.6249297805616
SULA,IDN,2015,3849.6547442683773
SULA,IDN,2020,3985.194737907762
SULA,IDN,2025,4199.85884214563
SULA,IDN,2030,4342.561438813567
SULA,IDN,2035,4482.116773425753
SULA,IDN,2040,4592.719061299474
SULA,IDN,2045,4694.307035917382
SULA,IDN,2050,4759.662286002036
SULA,IDN,2060,4891.1480904708105
SULA,IDN,2070,4978.176748860292
SULA,IDN,2080,5034.464918648384
SULA,IDN,2090,5080.750089879628
SULA,IDN,2100,5090.4471606788375
SUMA,IDN,2005,8779.357101290187
SUMA,IDN,2010,9998.56354746343
SUMA,IDN,2015,10958.890754955964
SUMA,IDN,2020,11200.775269828071
SUMA,IDN,2025,11620.022158219865
SUMA,IDN,2030,12036.826722868424
SUMA,IDN,2035,12351.432870680565
SUMA,IDN,2040,12566.042760656228
SUMA,IDN,2045,12743.309174452123
SUMA,IDN,2050,12892.770016336497
SUMA,IDN,2060,13202.302298857745
SUMA,IDN,2070,13284.39793259115
SUMA,IDN,2080,12935.1612328814
SUMA,IDN,2090,12277.44388933603
SUMA,IDN,2100,12617.167114267018
GABR,IND,2005,61132.54415933991
GABR,IND,2010,61335.169806088874
GABR,IND,2015,63244.58356324991
GABR,IND,2020,64540.02003842591
GABR,IND,2025,67977.07216861748
GABR,IND,2030,71320.99665379662
GABR,IND,2035,74536.94925856713
GABR,IND,2040,76466.4717729448
GABR,IND,2045,77454.95454131505
GABR,IND,2050,77952.96124391192
GABR,IND,2060,78815.32758005182
GABR,IND,2070,78995.97663183948
GABR,IND,2080,79321.59845375961
GABR,IND,2090,79012.89784025986
GABR,IND,2100,78553.92507918886
GODA,IND,2005,22973.73340529926
GODA,IND,2010,22655.25102877248
GODA,IND,2015,22348.612675387092
GODA,IND,2020,22857.467810742743
GODA,IND,2025,24017.69878587585
GODA,IND,2030,24883.39057838423
GODA,IND,2035,25372.627767219215
GODA,IND,2040,25456.82436625606
GODA,IND,2045,25714.324012716348
GODA,IND,2050,26483.712804558367
GODA,IND,2060,28095.208984323028
GODA,IND,2070,28819.723065162896
GODA,IND,2080,28939.93390472185
GODA,IND,2090,28584.04172938275
GODA,IND,2100,28101.95531407384
INDU,IND,2005,1795.7994513945096
INDU,IND,2010,1832.6617746551922
INDU,IND,2015,1965.9655616084733
INDU,IND,2020,2036.3763520784187
INDU,IND,2025,2216.4458818847747
INDU,IND,2030,2384.031348328037
INDU,IND,2035,2571.7074707371403
INDU,IND,2040,2743.6024754681744
INDU,IND,2045,2834.0827834767774
INDU,IND,2050,2846.4910421932127
INDU,IND,2060,2876.7264478080315
INDU,IND,2070,3109.098602017625
INDU,IND,2080,3265.061014247206
INDU,IND,2090,3286.751853474202
INDU,IND,2100,3204.1920945199718
KRIS,IND,2005,35715.776119629845
KRIS,IND,2010,34654.16011063751
KRIS,IND,2015,33747.92238957364
KRIS,IND,2020,34398.353955726896
KRIS,IND,2025,36113.289881095574
KRIS,IND,2030,37870.75550168285
KRIS,IND,2035,39380.67103561837
KRIS,IND,2040,40219.08726568914
KRIS,IND,2045,40433.688487635416
KRIS,IND,2050,40316.65657036128
KRIS,IND,2060,40512.536894943216
KRIS,IND,2070,40234.39123165854
KRIS,IND,2080,39899.181386842334
KRIS,IND,2090,39086.82423103628
KRIS,IND,2100,38274.52924757084
SABA,IND,2005,20670.494951860957
SABA,IND,2010,20213.370173504103
SABA,IND,2015,20218.4609801402
SABA,IND,2020,20650.641345082437
SABA,IND,2025,22019.60312675229
SABA,IND,2030,23520.54778772474
SABA,IND,2035,24746.232166645546
SABA,IND,2040,25029.468019499058
SABA,IND,2045,25133.819247472118
SABA,IND,2050,24913.724254307795
SABA,IND,2060,24452.27025143187
SABA,IND,2070,24420.34875562311
SABA,IND,2080,24623.69428683435
SABA,IND,2090,24822.008584927484
SABA,IND,2100,24951.63614545038
IREL,IRL,2005,1178.1938890872498
IREL,IRL,2010,485.8429617468223
IREL,IRL,2015,1087.8806113389019
IREL,IRL,2020,1113.186166661795
IREL,IRL,2025,1323.2900182755363
IREL,IRL,2030,1403.9041964182995
IREL,IRL,2035,1454.9971866360506
IREL,IRL,2040,1479.2826498016123
IREL,IRL,2045,1479.7247703857597
IREL,IRL,2050,1399.3622482136655
IREL,IRL,2060,1306.1693248215604
IREL,IRL,2070,1212.824584090991
IREL,IRL,2080,1135.596568418841
IREL,IRL,2090,1072.6826409546045
IREL,IRL,2100,1020.6181777963792
CIRA,IRN,2005,6065.532916466613
CIRA,IRN,2010,5805.660479310469
CIRA,IRN,2015,5770.03947057587
CIRA,IRN,2020,5415.005165805735
CIRA,IRN,2025,5527.197144428332
CIRA,IRN,2030,5642.676914878171
CIRA,IRN,2035,5783.916744885888
CIRA,IRN,2040,5919.593633057961
CIRA,IRN,2045,5916.295774141874
CIRA,IRN,2050,5850.530793518336
CIRA,IRN,2060,5672.5625505999105
CIRA,IRN,2070,5358.572243435285
CIRA,IRN,2080,5040.262648593232
CIRA,IRN,2090,4785.442253217628
CIRA,IRN,2100,4721.586184600217
CSEC,IRN,2005,2288.0284155730387
CSEC,IRN,2010,2167.733777486157
CSEC,IRN,2015,2164.4968813007595
CSEC,IRN,2020,2040.061314536715
CSEC,IRN,2025,2086.4307506862137
CSEC,IRN,2030,2123.1066016199975
CSEC,IRN,2035,2169.085212590811
CSEC,IRN,2040,2214.1941470750257
CSEC,IRN,2045,2207.1113521882107
CSEC,IRN,2050,2183.1399286685637
CSEC,IRN,2060,2147.0071522691997
CSEC,IRN,2070,2035.0629376709
CSEC,IRN,2080,1886.3246579595166
CSEC,IRN,2090,1758.3783120500143
CSEC,IRN,2100,1667.6357691476196
CSSW,IRN,2005,3037.298461483971
CSSW,IRN,2010,2893.8486537246135
CSSW,IRN,2015,2859.600329334867
CSSW,IRN,2020,2716.5458532294815
CSSW,IRN,2025,2766.128302288138
CSSW,IRN,2030,2749.6144400199237
CSSW,IRN,2035,2717.234814284081
CSSW,IRN,2040,2688.999661465392
CSSW,IRN,2045,2609.521393127158
CSSW,IRN,2050,2528.212691136087
CSSW,IRN,2060,2445.3578795358435
CSSW,IRN,2070,2286.2514100313565
CSSW,IRN,2080,2011.8044633644336
CSSW,IRN,2090,1692.9337973114516
CSSW,IRN,2100,1431.094595786984
PGCO,IRN,2005,2436.377991830549
PGCO,IRN,2010,2320.7678411136326
PGCO,IRN,2015,2331.37839642596
PGCO,IRN,2020,2205.828293582011
PGCO,IRN,2025,2270.428297531756
PGCO,IRN,2030,2335.184945718195
PGCO,IRN,2035,2411.9915223741673
PGCO,IRN,2040,2483.368734861749
PGCO,IRN,2045,2496.68485870596
PGCO,IRN,2050,2490.5847553727112
PGCO,IRN,2060,2493.0565692725304
PGCO,IRN,2070,2423.0946311445855
PGCO,IRN,2080,2326.6085603464358
PGCO,IRN,2090,2220.7485197786023
PGCO,IRN,2100,2139.9378962700343
TIEU,IRN,2005,2757.1122489437084
TIEU,IRN,2010,2643.2146811054827
TIEU,IRN,2015,2614.984127625987
TIEU,IRN,2020,2469.1182971123335
TIEU,IRN,2025,2493.1549363745203
TIEU,IRN,2030,2383.7520144905693
TIEU,IRN,2035,2265.989720411442
TIEU,IRN,2040,2188.134585596753
TIEU,IRN,2045,2065.3841840135583
TIEU,IRN,2050,1925.0376179965158
TIEU,IRN,2060,1667.0820207468275
TIEU,IRN,2070,1446.060003101675
TIEU,IRN,2080,1229.7239684522988
TIEU,IRN,2090,1005.5544583362876
TIEU,IRN,2100,818.0508284364844
TIEU,IRQ,2005,1793.6449702538803
TIEU,IRQ,2010,1594.0389444833197
TIEU,IRQ,2015,911.7770533794342
TIEU,IRQ,2020,846.8348702022267
TIEU,IRQ,2025,859.5334685146602
TIEU,IRQ,2030,868.8379525809592
TIEU,IRQ,2035,873.6929251908055
TIEU,IRQ,2040,874.6288643514661
TIEU,IRQ,2045,868.6952509022155
TIEU,IRQ,2050,855.5190472699917
TIEU,IRQ,2060,764.8429554920067
TIEU,IRQ,2070,651.1228755387251
TIEU,IRQ,2080,563.6968535669968
TIEU,IRQ,2090,495.1838096843011
TIEU,IRQ,2100,439.58388536064217
ICEL,ISL,2005,206.9175600008449
ICEL,ISL,2010,197.21829937580526
ICEL,ISL,2015,193.98520969410114
ICEL,ISL,2020,187.8362247469936
ICEL,ISL,2025,221.4035088625866
ICEL,ISL,2030,161.39162646147548
ICEL,ISL,2035,125.43327459879987
ICEL,ISL,2040,91.88736651757677
ICEL,ISL,2045,74.68166895277533
ICEL,ISL,2050,62.66297245821236
ICEL,ISL,2060,52.68919469657404
ICEL,ISL,2070,46.91320911206964
ICEL,ISL,2080,44.554633265193594
ICEL,ISL,2090,43.4238508543435
ICEL,ISL,2100,44.65217299640946
DEAS,ISR,2005,53.06400351071343
DEAS,ISR,2010,50.97782667983996
DEAS,ISR,2015,54.607746251552285
DEAS,ISR,2020,51.21908219378983
DEAS,ISR,2025,50.610944529385975
DEAS,ISR,2030,50.94363517730511
DEAS,ISR,2035,51.851099618062506
DEAS,ISR,2040,53.14698850065207
DEAS,ISR,2045,54.34192722004447
DEAS,ISR,2050,55.52645195744546
DEAS,ISR,2060,57.61478416019784
DEAS,ISR,2070,57.76221110682445
DEAS,ISR,2080,57.53157615282416
DEAS,ISR,2090,55.81149121149896
DEAS,ISR,2100,54.45462416223281
MSEC,ISR,2005,184.30373166369935
MSEC,ISR,2010,178.54574237521183
MSEC,ISR,2015,193.70913672444914
MSEC,ISR,2020,181.38703113036453
MSEC,ISR,2025,179.11847410953567
MSEC,ISR,2030,180.52251167595762
MSEC,ISR,2035,183.92091371381815
MSEC,ISR,2040,188.83295847911484
MSEC,ISR,2045,193.29589541115263
MSEC,ISR,2050,197.27097791904635
MSEC,ISR,2060,204.2925791841933
MSEC,ISR,2070,206.0047912846077
MSEC,ISR,2080,204.51125925810362
MSEC,ISR,2090,198.20615809965287
MSEC,ISR,2100,192.92074156685214
IECO,ITA,2005,3396.8929021432623
IECO,ITA,2010,3009.5092933325222
IECO,ITA,2015,2917.907533121445
IECO,ITA,2020,2827.4896200131207
IECO,ITA,2025,3021.740887480204
IECO,ITA,2030,2895.8357068102296
IECO,ITA,2035,2856.986047014497
IECO,ITA,2040,2836.3017290874427
IECO,ITA,2045,2858.0559153784257
IECO,ITA,2050,2884.539057052836
IECO,ITA,2060,2897.932203866893
IECO,ITA,2070,2881.5888402329047
IECO,ITA,2080,2842.164432764848
IECO,ITA,2090,2772.6789845755843
IECO,ITA,2100,2677.7199315174876
IWCO,ITA,2005,1614.5923343953416
IWCO,ITA,2010,1557.9657040738962
IWCO,ITA,2015,1590.6676586924943
IWCO,ITA,2020,1533.737352561608
IWCO,ITA,2025,1665.3017851304576
IWCO,ITA,2030,1542.4880455335044
IWCO,ITA,2035,1480.5579333517544
IWCO,ITA,2040,1431.0629104344926
IWCO,ITA,2045,1405.3946089381895
IWCO,ITA,2050,1379.4527953775078
IWCO,ITA,2060,1309.0147588167792
IWCO,ITA,2070,1229.0808124396663
IWCO,ITA,2080,1150.9705923428987
IWCO,ITA,2090,1070.691381168652
IWCO,ITA,2100,1003.5158784157841
MSII,ITA,2005,1279.4288259001905
MSII,ITA,2010,1315.865022528205
MSII,ITA,2015,1345.9445457240654
MSII,ITA,2020,1279.88384808285
MSII,ITA,2025,1414.2842594242932
MSII,ITA,2030,1273.9440548674372
MSII,ITA,2035,1206.8835310679247
MSII,ITA,2040,1156.7071655202888
MSII,ITA,2045,1132.8626888932245
MSII,ITA,2050,1108.0576548587571
MSII,ITA,2060,1036.3182313452533
MSII,ITA,2070,958.3143510410937
MSII,ITA,2080,879.3997743852474
MSII,ITA,2090,785.2524965564669
MSII,ITA,2100,709.3926834861809
POOO,ITA,2005,2742.8253511147045
POOO,ITA,2010,2417.3095690339483
POOO,ITA,2015,2138.712561330032
POOO,ITA,2020,2068.5360636344762
POOO,ITA,2025,2159.9914219176967
POOO,ITA,2030,2130.402688400644
POOO,ITA,2035,2154.1432064982055
POOO,ITA,2040,2183.7516152926546
POOO,ITA,2045,2234.17237028319
POOO,ITA,2050,2286.9237424182843
POOO,ITA,2060,2329.0466246468786
POOO,ITA,2070,2296.727142950519
POOO,ITA,2080,2237.8438852848362
POOO,ITA,2090,2159.7911391304037
POOO,ITA,2100,2093.633293905969
TIBE,ITA,2005,411.7237692592932
TIBE,ITA,2010,400.2133315780586
TIBE,ITA,2015,415.6154579733573
TIBE,ITA,2020,399.89946359037594
TIBE,ITA,2025,442.51942207732736
TIBE,ITA,2030,394.6126635765635
TIBE,ITA,2035,367.02082217820424
TIBE,ITA,2040,344.7805886764333
TIBE,ITA,2045,331.12890678068743
TIBE,ITA,2050,319.0563077744186
TIBE,ITA,2060,292.3042255185614
TIBE,ITA,2070,267.16887404536413
TIBE,ITA,2080,244.35070432154734
TIBE,ITA,2090,221.1341440701487
