scenario,region,type,*,year,value
SSP2_BaU_NoCC,PAN,Emi_CO2_AFO,Mt CO2/yr,2040,2.9318075218874213
SSP2_BaU_NoCC,PAN,Emi_CO2_AFO,Mt CO2/yr,2050,-7.333689133467719
SSP2_BaU_NoCC,PAN,Emi_CO2_AFO,Mt CO2/yr,2060,-7.4446046075817955
SSP2_BaU_NoCC,PAN,Emi_CO2_AFO,Mt CO2/yr,2070,-7.6088251133148646
SSP2_BaU_NoCC,PAN,Emi_CO2_AFO,Mt CO2/yr,2080,-7.736465448280768
SSP2_BaU_NoCC,PAN,Emi_CO2_AFO,Mt CO2/yr,2090,-7.6710716254821945
SSP2_BaU_NoCC,PAN,Emi_CO2_AFO,Mt CO2/yr,2100,-7.98275799141741
SSP2_BaU_NoCC,PNG,Emi_CO2_AFO,Mt CO2/yr,2005,-17.598646232798885
SSP2_BaU_NoCC,PNG,Emi_CO2_AFO,Mt CO2/yr,2010,30.948944022461824
SSP2_BaU_NoCC,PNG,Emi_CO2_AFO,Mt CO2/yr,2015,-12.893410718893282
SSP2_BaU_NoCC,PNG,Emi_CO2_AFO,Mt CO2/yr,2020,-9.187193244222978
SSP2_BaU_NoCC,PNG,Emi_CO2_AFO,Mt CO2/yr,2025,20.44893290357598
SSP2_BaU_NoCC,PNG,Emi_CO2_AFO,Mt CO2/yr,2030,36.888498267688824
SSP2_BaU_NoCC,PNG,Emi_CO2_AFO,Mt CO2/yr,2040,17.103499326368738
SSP2_BaU_NoCC,PNG,Emi_CO2_AFO,Mt CO2/yr,2050,19.734454581894664
SSP2_BaU_NoCC,PNG,Emi_CO2_AFO,Mt CO2/yr,2060,17.837412978548716
SSP2_BaU_NoCC,PNG,Emi_CO2_AFO,Mt CO2/yr,2070,6.165032345465928
SSP2_BaU_NoCC,PNG,Emi_CO2_AFO,Mt CO2/yr,2080,-10.666438629216296
SSP2_BaU_NoCC,PNG,Emi_CO2_AFO,Mt CO2/yr,2090,-10.4963857703011
SSP2_BaU_NoCC,PNG,Emi_CO2_AFO,Mt CO2/yr,2100,-10.557638687152652
SSP2_BaU_NoCC,PRY,Emi_CO2_AFO,Mt CO2/yr,2005,-21.658026379652412
SSP2_BaU_NoCC,PRY,Emi_CO2_AFO,Mt CO2/yr,2010,-21.09552936020568
SSP2_BaU_NoCC,PRY,Emi_CO2_AFO,Mt CO2/yr,2015,-10.472208321323507
SSP2_BaU_NoCC,PRY,Emi_CO2_AFO,Mt CO2/yr,2020,46.768805900710376
SSP2_BaU_NoCC,PRY,Emi_CO2_AFO,Mt CO2/yr,2025,-6.843450870635289
SSP2_BaU_NoCC,PRY,Emi_CO2_AFO,Mt CO2/yr,2030,35.36338743980018
SSP2_BaU_NoCC,PRY,Emi_CO2_AFO,Mt CO2/yr,2040,13.154491403412337
SSP2_BaU_NoCC,PRY,Emi_CO2_AFO,Mt CO2/yr,2050,-17.85645851527113
SSP2_BaU_NoCC,PRY,Emi_CO2_AFO,Mt CO2/yr,2060,-18.193265975422925
SSP2_BaU_NoCC,PRY,Emi_CO2_AFO,Mt CO2/yr,2070,-18.807842438053978
SSP2_BaU_NoCC,PRY,Emi_CO2_AFO,Mt CO2/yr,2080,-19.300473218683834
SSP2_BaU_NoCC,PRY,Emi_CO2_AFO,Mt CO2/yr,2090,-19.155556541966885
SSP2_BaU_NoCC,PRY,Emi_CO2_AFO,Mt CO2/yr,2100,-20.0928443115185
SSP2_BaU_NoCC,PER,Emi_CO2_AFO,Mt CO2/yr,2005,-22.412899770055862
SSP2_BaU_NoCC,PER,Emi_CO2_AFO,Mt CO2/yr,2010,-9.219741544150015
SSP2_BaU_NoCC,PER,Emi_CO2_AFO,Mt CO2/yr,2015,65.30660666016037
SSP2_BaU_NoCC,PER,Emi_CO2_AFO,Mt CO2/yr,2020,-5.26866060593353
SSP2_BaU_NoCC,PER,Emi_CO2_AFO,Mt CO2/yr,2025,25.510909205871517
SSP2_BaU_NoCC,PER,Emi_CO2_AFO,Mt CO2/yr,2030,24.88726161479807
SSP2_BaU_NoCC,PER,Emi_CO2_AFO,Mt CO2/yr,2040,2.6636662799335866
SSP2_BaU_NoCC,PER,Emi_CO2_AFO,Mt CO2/yr,2050,-5.199342470629672
SSP2_BaU_NoCC,PER,Emi_CO2_AFO,Mt CO2/yr,2060,11.445580916256901
SSP2_BaU_NoCC,PER,Emi_CO2_AFO,Mt CO2/yr,2070,14.901979434965739
SSP2_BaU_NoCC,PER,Emi_CO2_AFO,Mt CO2/yr,2080,14.882288897672591
SSP2_BaU_NoCC,PER,Emi_CO2_AFO,Mt CO2/yr,2090,20.602595978355318
SSP2_BaU_NoCC,PER,Emi_CO2_AFO,Mt CO2/yr,2100,16.882897677158116
SSP2_BaU_NoCC,PHL,Emi_CO2_AFO,Mt CO2/yr,2005,-24.75637641323003
SSP2_BaU_NoCC,PHL,Emi_CO2_AFO,Mt CO2/yr,2010,72.60877351650082
SSP2_BaU_NoCC,PHL,Emi_CO2_AFO,Mt CO2/yr,2015,-13.672138778249574
SSP2_BaU_NoCC,PHL,Emi_CO2_AFO,Mt CO2/yr,2020,22.868098523861754
SSP2_BaU_NoCC,PHL,Emi_CO2_AFO,Mt CO2/yr,2025,-6.955914207340758
SSP2_BaU_NoCC,PHL,Emi_CO2_AFO,Mt CO2/yr,2030,28.08574117631761
SSP2_BaU_NoCC,PHL,Emi_CO2_AFO,Mt CO2/yr,2040,-12.335584629534889
SSP2_BaU_NoCC,PHL,Emi_CO2_AFO,Mt CO2/yr,2050,-17.262632111929808
SSP2_BaU_NoCC,PHL,Emi_CO2_AFO,Mt CO2/yr,2060,-15.36188374075549
SSP2_BaU_NoCC,PHL,Emi_CO2_AFO,Mt CO2/yr,2070,-14.33059712121274
SSP2_BaU_NoCC,PHL,Emi_CO2_AFO,Mt CO2/yr,2080,-12.06091868525213
SSP2_BaU_NoCC,PHL,Emi_CO2_AFO,Mt CO2/yr,2090,-13.642917851623604
SSP2_BaU_NoCC,PHL,Emi_CO2_AFO,Mt CO2/yr,2100,-15.559104537646812
SSP2_BaU_NoCC,POL,Emi_CO2_AFO,Mt CO2/yr,2005,-10.8818337316062
SSP2_BaU_NoCC,POL,Emi_CO2_AFO,Mt CO2/yr,2010,-6.515467218002276
SSP2_BaU_NoCC,POL,Emi_CO2_AFO,Mt CO2/yr,2015,-11.721541374452642
SSP2_BaU_NoCC,POL,Emi_CO2_AFO,Mt CO2/yr,2020,4.704889184308922
SSP2_BaU_NoCC,POL,Emi_CO2_AFO,Mt CO2/yr,2025,-13.774150229574545
SSP2_BaU_NoCC,POL,Emi_CO2_AFO,Mt CO2/yr,2030,5.605697555122076
SSP2_BaU_NoCC,POL,Emi_CO2_AFO,Mt CO2/yr,2040,-10.4595927213493
SSP2_BaU_NoCC,POL,Emi_CO2_AFO,Mt CO2/yr,2050,-9.911872615248905
SSP2_BaU_NoCC,POL,Emi_CO2_AFO,Mt CO2/yr,2060,-10.712468875561749
SSP2_BaU_NoCC,POL,Emi_CO2_AFO,Mt CO2/yr,2070,-11.257884147740796
SSP2_BaU_NoCC,POL,Emi_CO2_AFO,Mt CO2/yr,2080,-10.991799051103557
SSP2_BaU_NoCC,POL,Emi_CO2_AFO,Mt CO2/yr,2090,-10.696454504405578
SSP2_BaU_NoCC,POL,Emi_CO2_AFO,Mt CO2/yr,2100,-10.42236395573603
SSP2_BaU_NoCC,PRT,Emi_CO2_AFO,Mt CO2/yr,2005,-5.929942337752738
SSP2_BaU_NoCC,PRT,Emi_CO2_AFO,Mt CO2/yr,2010,-5.417218034431299
SSP2_BaU_NoCC,PRT,Emi_CO2_AFO,Mt CO2/yr,2015,-6.08938888107585
SSP2_BaU_NoCC,PRT,Emi_CO2_AFO,Mt CO2/yr,2020,8.377360138300286
SSP2_BaU_NoCC,PRT,Emi_CO2_AFO,Mt CO2/yr,2025,-7.873729874727435
SSP2_BaU_NoCC,PRT,Emi_CO2_AFO,Mt CO2/yr,2030,8.00021577359642
SSP2_BaU_NoCC,PRT,Emi_CO2_AFO,Mt CO2/yr,2040,-6.752467675253719
SSP2_BaU_NoCC,PRT,Emi_CO2_AFO,Mt CO2/yr,2050,-7.4106313061581846
SSP2_BaU_NoCC,PRT,Emi_CO2_AFO,Mt CO2/yr,2060,-7.93728388352911
SSP2_BaU_NoCC,PRT,Emi_CO2_AFO,Mt CO2/yr,2070,-7.898374996993076
SSP2_BaU_NoCC,PRT,Emi_CO2_AFO,Mt CO2/yr,2080,-7.909715074587256
SSP2_BaU_NoCC,PRT,Emi_CO2_AFO,Mt CO2/yr,2090,-7.7228305373012525
SSP2_BaU_NoCC,PRT,Emi_CO2_AFO,Mt CO2/yr,2100,-7.672081110773805
SSP2_BaU_NoCC,PRI,Emi_CO2_AFO,Mt CO2/yr,2005,-0.3521526104913779
SSP2_BaU_NoCC,PRI,Emi_CO2_AFO,Mt CO2/yr,2010,-0.359076806231485
SSP2_BaU_NoCC,PRI,Emi_CO2_AFO,Mt CO2/yr,2015,-0.5829056158180101
SSP2_BaU_NoCC,PRI,Emi_CO2_AFO,Mt CO2/yr,2020,6.126176139252912
SSP2_BaU_NoCC,PRI,Emi_CO2_AFO,Mt CO2/yr,2025,-0.7833159892222434
SSP2_BaU_NoCC,PRI,Emi_CO2_AFO,Mt CO2/yr,2030,5.255344427000067
SSP2_BaU_NoCC,PRI,Emi_CO2_AFO,Mt CO2/yr,2040,0.1407679110913746
SSP2_BaU_NoCC,PRI,Emi_CO2_AFO,Mt CO2/yr,2050,-0.2197824094461242
SSP2_BaU_NoCC,PRI,Emi_CO2_AFO,Mt CO2/yr,2060,-0.22979823988739573
SSP2_BaU_NoCC,PRI,Emi_CO2_AFO,Mt CO2/yr,2070,-0.23329015091666966
SSP2_BaU_NoCC,PRI,Emi_CO2_AFO,Mt CO2/yr,2080,-0.22886286302730569
SSP2_BaU_NoCC,PRI,Emi_CO2_AFO,Mt CO2/yr,2090,-0.11799458240302022
SSP2_BaU_NoCC,PRI,Emi_CO2_AFO,Mt CO2/yr,2100,-0.16871310122465408
SSP2_BaU_NoCC,QAT,Emi_CO2_AFO,Mt CO2/yr,2010,-2.3579614116179167e-07
SSP2_BaU_NoCC,QAT,Emi_CO2_AFO,Mt CO2/yr,2015,-5.156225343192336e-06
SSP2_BaU_NoCC,QAT,Emi_CO2_AFO,Mt CO2/yr,2020,-0.006996351787783508
SSP2_BaU_NoCC,QAT,Emi_CO2_AFO,Mt CO2/yr,2025,-0.0035072287858370164
SSP2_BaU_NoCC,QAT,Emi_CO2_AFO,Mt CO2/yr,2030,-0.004766514341792789
SSP2_BaU_NoCC,QAT,Emi_CO2_AFO,Mt CO2/yr,2040,-0.005042502148322742
SSP2_BaU_NoCC,QAT,Emi_CO2_AFO,Mt CO2/yr,2050,-0.004104898388962838
SSP2_BaU_NoCC,QAT,Emi_CO2_AFO,Mt CO2/yr,2060,-0.0013965228516082762
SSP2_BaU_NoCC,QAT,Emi_CO2_AFO,Mt CO2/yr,2070,0.0002201236192734639
SSP2_BaU_NoCC,QAT,Emi_CO2_AFO,Mt CO2/yr,2080,1.0221995632609488e-05
SSP2_BaU_NoCC,QAT,Emi_CO2_AFO,Mt CO2/yr,2090,-0.0026178695733811747
SSP2_BaU_NoCC,QAT,Emi_CO2_AFO,Mt CO2/yr,2100,-0.008317933390899113
SSP2_BaU_NoCC,ROU,Emi_CO2_AFO,Mt CO2/yr,2005,-14.297999802001149
SSP2_BaU_NoCC,ROU,Emi_CO2_AFO,Mt CO2/yr,2010,5.988816647628454
SSP2_BaU_NoCC,ROU,Emi_CO2_AFO,Mt CO2/yr,2015,-9.737209158768671
SSP2_BaU_NoCC,ROU,Emi_CO2_AFO,Mt CO2/yr,2020,-9.901419077222908
SSP2_BaU_NoCC,ROU,Emi_CO2_AFO,Mt CO2/yr,2025,-14.828069648713942
SSP2_BaU_NoCC,ROU,Emi_CO2_AFO,Mt CO2/yr,2030,-5.047128270643235
SSP2_BaU_NoCC,ROU,Emi_CO2_AFO,Mt CO2/yr,2040,-13.27950932457892
SSP2_BaU_NoCC,ROU,Emi_CO2_AFO,Mt CO2/yr,2050,-13.529417513606976
SSP2_BaU_NoCC,ROU,Emi_CO2_AFO,Mt CO2/yr,2060,-13.82270965732407
SSP2_BaU_NoCC,ROU,Emi_CO2_AFO,Mt CO2/yr,2070,-13.9831596198865
SSP2_BaU_NoCC,ROU,Emi_CO2_AFO,Mt CO2/yr,2080,-14.141915007390327
SSP2_BaU_NoCC,ROU,Emi_CO2_AFO,Mt CO2/yr,2090,-13.9407061678559
SSP2_BaU_NoCC,ROU,Emi_CO2_AFO,Mt CO2/yr,2100,-12.85382105366066
SSP2_BaU_NoCC,RUS,Emi_CO2_AFO,Mt CO2/yr,2005,-59.350165640701775
SSP2_BaU_NoCC,RUS,Emi_CO2_AFO,Mt CO2/yr,2010,75.86508003275355
SSP2_BaU_NoCC,RUS,Emi_CO2_AFO,Mt CO2/yr,2015,12.10628864739735
SSP2_BaU_NoCC,RUS,Emi_CO2_AFO,Mt CO2/yr,2020,0.14463946093722768
SSP2_BaU_NoCC,RUS,Emi_CO2_AFO,Mt CO2/yr,2025,-33.02958498423324
SSP2_BaU_NoCC,RUS,Emi_CO2_AFO,Mt CO2/yr,2030,7.554103856748327
SSP2_BaU_NoCC,RUS,Emi_CO2_AFO,Mt CO2/yr,2040,-36.92983357892973
SSP2_BaU_NoCC,RUS,Emi_CO2_AFO,Mt CO2/yr,2050,-33.69113383635152
SSP2_BaU_NoCC,RUS,Emi_CO2_AFO,Mt CO2/yr,2060,-42.668651599440764
SSP2_BaU_NoCC,RUS,Emi_CO2_AFO,Mt CO2/yr,2070,-47.44946626785522
SSP2_BaU_NoCC,RUS,Emi_CO2_AFO,Mt CO2/yr,2080,-49.70328742543692
SSP2_BaU_NoCC,RUS,Emi_CO2_AFO,Mt CO2/yr,2090,-48.94841686962867
SSP2_BaU_NoCC,RUS,Emi_CO2_AFO,Mt CO2/yr,2100,-50.6829827269051
SSP2_BaU_NoCC,RWA,Emi_CO2_AFO,Mt CO2/yr,2005,-0.7491708578199754
SSP2_BaU_NoCC,RWA,Emi_CO2_AFO,Mt CO2/yr,2010,0.0989166805491819
SSP2_BaU_NoCC,RWA,Emi_CO2_AFO,Mt CO2/yr,2015,7.874362684793692
SSP2_BaU_NoCC,RWA,Emi_CO2_AFO,Mt CO2/yr,2020,0.630299890191724
SSP2_BaU_NoCC,RWA,Emi_CO2_AFO,Mt CO2/yr,2025,0.4278120427551144
SSP2_BaU_NoCC,RWA,Emi_CO2_AFO,Mt CO2/yr,2030,4.171752076319973
SSP2_BaU_NoCC,RWA,Emi_CO2_AFO,Mt CO2/yr,2040,2.9747721752597855
SSP2_BaU_NoCC,RWA,Emi_CO2_AFO,Mt CO2/yr,2050,1.9911956926491865
SSP2_BaU_NoCC,RWA,Emi_CO2_AFO,Mt CO2/yr,2060,2.7790057695107047
SSP2_BaU_NoCC,RWA,Emi_CO2_AFO,Mt CO2/yr,2070,3.257765252203083
SSP2_BaU_NoCC,RWA,Emi_CO2_AFO,Mt CO2/yr,2080,1.308136410552001
SSP2_BaU_NoCC,RWA,Emi_CO2_AFO,Mt CO2/yr,2090,-0.12243799179691012
SSP2_BaU_NoCC,RWA,Emi_CO2_AFO,Mt CO2/yr,2100,-0.11041348712568366
SSP2_BaU_NoCC,WSM,Emi_CO2_AFO,Mt CO2/yr,2010,0.010386613314633954
SSP2_BaU_NoCC,WSM,Emi_CO2_AFO,Mt CO2/yr,2015,0.015959647218652943
SSP2_BaU_NoCC,WSM,Emi_CO2_AFO,Mt CO2/yr,2020,0.00043821103301711555
SSP2_BaU_NoCC,WSM,Emi_CO2_AFO,Mt CO2/yr,2025,0.015224021509309644
SSP2_BaU_NoCC,WSM,Emi_CO2_AFO,Mt CO2/yr,2030,0.015909788878274662
SSP2_BaU_NoCC,WSM,Emi_CO2_AFO,Mt CO2/yr,2040,0.0010570252908237946
SSP2_BaU_NoCC,WSM,Emi_CO2_AFO,Mt CO2/yr,2050,0.0007872836706643508
SSP2_BaU_NoCC,WSM,Emi_CO2_AFO,Mt CO2/yr,2060,0.000817489773558757
SSP2_BaU_NoCC,WSM,Emi_CO2_AFO,Mt CO2/yr,2070,0.002267981298394549
SSP2_BaU_NoCC,WSM,Emi_CO2_AFO,Mt CO2/yr,2080,0.002272268872629367
SSP2_BaU_NoCC,WSM,Emi_CO2_AFO,Mt CO2/yr,2090,0.00193054754419951
SSP2_BaU_NoCC,WSM,Emi_CO2_AFO,Mt CO2/yr,2100,2.1262223201486076e-05
SSP2_BaU_NoCC,SMR,Emi_CO2_AFO,Mt CO2/yr,2005,-0.013846321226675966
SSP2_BaU_NoCC,SMR,Emi_CO2_AFO,Mt CO2/yr,2010,0.12206012354065962
SSP2_BaU_NoCC,SMR,Emi_CO2_AFO,Mt CO2/yr,2015,-0.0008885257601863492
SSP2_BaU_NoCC,SMR,Emi_CO2_AFO,Mt CO2/yr,2020,-0.00026357005507139934
SSP2_BaU_NoCC,SMR,Emi_CO2_AFO,Mt CO2/yr,2025,-0.00011746056802095024
SSP2_BaU_NoCC,SMR,Emi_CO2_AFO,Mt CO2/yr,2030,0.00015265781140005045
SSP2_BaU_NoCC,SMR,Emi_CO2_AFO,Mt CO2/yr,2040,-8.390040572925043e-05
SSP2_BaU_NoCC,SMR,Emi_CO2_AFO,Mt CO2/yr,2050,-8.983482467107551e-05
SSP2_BaU_NoCC,SMR,Emi_CO2_AFO,Mt CO2/yr,2060,-7.366864893299934e-05
SSP2_BaU_NoCC,SMR,Emi_CO2_AFO,Mt CO2/yr,2070,0.002116733971043137
SSP2_BaU_NoCC,SMR,Emi_CO2_AFO,Mt CO2/yr,2080,-0.0006638461391620313
SSP2_BaU_NoCC,SMR,Emi_CO2_AFO,Mt CO2/yr,2090,-0.0004233900962288245
SSP2_BaU_NoCC,SMR,Emi_CO2_AFO,Mt CO2/yr,2100,-0.00023677369771194854
SSP2_BaU_NoCC,STP,Emi_CO2_AFO,Mt CO2/yr,2010,-7.323411248057014e-08
SSP2_BaU_NoCC,STP,Emi_CO2_AFO,Mt CO2/yr,2015,1.1960396868835075e-09
SSP2_BaU_NoCC,STP,Emi_CO2_AFO,Mt CO2/yr,2020,4.914167557832728e-19
SSP2_BaU_NoCC,STP,Emi_CO2_AFO,Mt CO2/yr,2030,4.914167557832728e-19
SSP2_BaU_NoCC,STP,Emi_CO2_AFO,Mt CO2/yr,2070,1.145028899882328e-09
SSP2_BaU_NoCC,STP,Emi_CO2_AFO,Mt CO2/yr,2080,2.457083778916364e-19
SSP2_BaU_NoCC,STP,Emi_CO2_AFO,Mt CO2/yr,2100,4.928223997149025e-05
SSP2_BaU_NoCC,SAU,Emi_CO2_AFO,Mt CO2/yr,2010,0.6758834304680938
SSP2_BaU_NoCC,SAU,Emi_CO2_AFO,Mt CO2/yr,2015,0.34738082382179797
SSP2_BaU_NoCC,SAU,Emi_CO2_AFO,Mt CO2/yr,2020,-4.920693146362196
SSP2_BaU_NoCC,SAU,Emi_CO2_AFO,Mt CO2/yr,2025,-1.6422723804403727
SSP2_BaU_NoCC,SAU,Emi_CO2_AFO,Mt CO2/yr,2030,-1.506737787425448
SSP2_BaU_NoCC,SAU,Emi_CO2_AFO,Mt CO2/yr,2040,-1.126472686899238
SSP2_BaU_NoCC,SAU,Emi_CO2_AFO,Mt CO2/yr,2050,-0.5696916028332253
SSP2_BaU_NoCC,SAU,Emi_CO2_AFO,Mt CO2/yr,2060,-0.07348555629313225
SSP2_BaU_NoCC,SAU,Emi_CO2_AFO,Mt CO2/yr,2070,0.5762267605595899
SSP2_BaU_NoCC,SAU,Emi_CO2_AFO,Mt CO2/yr,2080,-0.16276089985986328
SSP2_BaU_NoCC,SAU,Emi_CO2_AFO,Mt CO2/yr,2090,-0.5869190294564139
SSP2_BaU_NoCC,SAU,Emi_CO2_AFO,Mt CO2/yr,2100,-0.8078179964463108
SSP2_BaU_NoCC,SEN,Emi_CO2_AFO,Mt CO2/yr,2005,-1.2415190117001962
SSP2_BaU_NoCC,SEN,Emi_CO2_AFO,Mt CO2/yr,2010,-0.9800483511619895
SSP2_BaU_NoCC,SEN,Emi_CO2_AFO,Mt CO2/yr,2015,-0.5439038480619129
SSP2_BaU_NoCC,SEN,Emi_CO2_AFO,Mt CO2/yr,2020,0.9595972464666307
SSP2_BaU_NoCC,SEN,Emi_CO2_AFO,Mt CO2/yr,2025,-0.6108365224705312
SSP2_BaU_NoCC,SEN,Emi_CO2_AFO,Mt CO2/yr,2030,4.05490266586221
SSP2_BaU_NoCC,SEN,Emi_CO2_AFO,Mt CO2/yr,2040,2.731184189090971
SSP2_BaU_NoCC,SEN,Emi_CO2_AFO,Mt CO2/yr,2050,1.1338650472399863
SSP2_BaU_NoCC,SEN,Emi_CO2_AFO,Mt CO2/yr,2060,0.699650533780297
SSP2_BaU_NoCC,SEN,Emi_CO2_AFO,Mt CO2/yr,2070,0.49616057951752857
SSP2_BaU_NoCC,SEN,Emi_CO2_AFO,Mt CO2/yr,2080,0.4200534316550677
SSP2_BaU_NoCC,SEN,Emi_CO2_AFO,Mt CO2/yr,2090,-0.3881507444760237
SSP2_BaU_NoCC,SEN,Emi_CO2_AFO,Mt CO2/yr,2100,0.04914546426007438
SSP2_BaU_NoCC,SRB,Emi_CO2_AFO,Mt CO2/yr,2005,-14.304776041838096
SSP2_BaU_NoCC,SRB,Emi_CO2_AFO,Mt CO2/yr,2010,11.99991594623565
SSP2_BaU_NoCC,SRB,Emi_CO2_AFO,Mt CO2/yr,2015,-12.236366239931304
SSP2_BaU_NoCC,SRB,Emi_CO2_AFO,Mt CO2/yr,2020,-11.096107420334452
SSP2_BaU_NoCC,SRB,Emi_CO2_AFO,Mt CO2/yr,2025,-12.384888499704937
SSP2_BaU_NoCC,SRB,Emi_CO2_AFO,Mt CO2/yr,2030,-7.670339500586875
SSP2_BaU_NoCC,SRB,Emi_CO2_AFO,Mt CO2/yr,2040,-11.652171405585296
SSP2_BaU_NoCC,SRB,Emi_CO2_AFO,Mt CO2/yr,2050,-11.851225404961689
SSP2_BaU_NoCC,SRB,Emi_CO2_AFO,Mt CO2/yr,2060,-11.742485808445805
SSP2_BaU_NoCC,SRB,Emi_CO2_AFO,Mt CO2/yr,2070,-11.562598046685883
SSP2_BaU_NoCC,SRB,Emi_CO2_AFO,Mt CO2/yr,2080,-11.38319660885146
SSP2_BaU_NoCC,SRB,Emi_CO2_AFO,Mt CO2/yr,2090,-10.909611161526131
SSP2_BaU_NoCC,SRB,Emi_CO2_AFO,Mt CO2/yr,2100,-10.296877453096064
SSP2_BaU_NoCC,SLE,Emi_CO2_AFO,Mt CO2/yr,2005,-2.862568380851159
SSP2_BaU_NoCC,SLE,Emi_CO2_AFO,Mt CO2/yr,2010,-0.14911110887062895
SSP2_BaU_NoCC,SLE,Emi_CO2_AFO,Mt CO2/yr,2015,7.2827869340985405
SSP2_BaU_NoCC,SLE,Emi_CO2_AFO,Mt CO2/yr,2020,6.107806785533023
SSP2_BaU_NoCC,SLE,Emi_CO2_AFO,Mt CO2/yr,2025,5.470881622297453
SSP2_BaU_NoCC,SLE,Emi_CO2_AFO,Mt CO2/yr,2030,25.78254504442771
SSP2_BaU_NoCC,SLE,Emi_CO2_AFO,Mt CO2/yr,2040,20.52327023785
SSP2_BaU_NoCC,SLE,Emi_CO2_AFO,Mt CO2/yr,2050,9.428280908682693
SSP2_BaU_NoCC,SLE,Emi_CO2_AFO,Mt CO2/yr,2060,6.42500156412407
SSP2_BaU_NoCC,SLE,Emi_CO2_AFO,Mt CO2/yr,2070,2.4332232018309035
SSP2_BaU_NoCC,SLE,Emi_CO2_AFO,Mt CO2/yr,2080,1.1772566920390903
SSP2_BaU_NoCC,SLE,Emi_CO2_AFO,Mt CO2/yr,2090,-0.302950753728154
SSP2_BaU_NoCC,SLE,Emi_CO2_AFO,Mt CO2/yr,2100,-0.3060829814172827
SSP2_BaU_NoCC,SGP,Emi_CO2_AFO,Mt CO2/yr,2010,-5.043408658632608e-07
SSP2_BaU_NoCC,SGP,Emi_CO2_AFO,Mt CO2/yr,2015,-0.01038061759097166
SSP2_BaU_NoCC,SGP,Emi_CO2_AFO,Mt CO2/yr,2020,1.6704352371558334e-17
SSP2_BaU_NoCC,SGP,Emi_CO2_AFO,Mt CO2/yr,2025,-0.011328710040999985
SSP2_BaU_NoCC,SGP,Emi_CO2_AFO,Mt CO2/yr,2030,1.6704352371558334e-17
SSP2_BaU_NoCC,SGP,Emi_CO2_AFO,Mt CO2/yr,2050,8.352176185779167e-18
SSP2_BaU_NoCC,SGP,Emi_CO2_AFO,Mt CO2/yr,2060,-7.114479434073187e-08
SSP2_BaU_NoCC,SGP,Emi_CO2_AFO,Mt CO2/yr,2090,7.114493663724885e-08
SSP2_BaU_NoCC,SGP,Emi_CO2_AFO,Mt CO2/yr,2100,2.124133132688346e-05
SSP2_BaU_NoCC,SVK,Emi_CO2_AFO,Mt CO2/yr,2005,-4.24741899007762
SSP2_BaU_NoCC,SVK,Emi_CO2_AFO,Mt CO2/yr,2010,-3.575112520493924
SSP2_BaU_NoCC,SVK,Emi_CO2_AFO,Mt CO2/yr,2015,-4.667337322957956
SSP2_BaU_NoCC,SVK,Emi_CO2_AFO,Mt CO2/yr,2020,3.6824864683440577
SSP2_BaU_NoCC,SVK,Emi_CO2_AFO,Mt CO2/yr,2025,-5.715049853606373
SSP2_BaU_NoCC,SVK,Emi_CO2_AFO,Mt CO2/yr,2030,4.4993084599299085
SSP2_BaU_NoCC,SVK,Emi_CO2_AFO,Mt CO2/yr,2040,-4.38822472207568
SSP2_BaU_NoCC,SVK,Emi_CO2_AFO,Mt CO2/yr,2050,-4.31125491488426
SSP2_BaU_NoCC,SVK,Emi_CO2_AFO,Mt CO2/yr,2060,-4.2825650700072035
SSP2_BaU_NoCC,SVK,Emi_CO2_AFO,Mt CO2/yr,2070,-4.525913188024371
SSP2_BaU_NoCC,SVK,Emi_CO2_AFO,Mt CO2/yr,2080,-4.278523781511781
SSP2_BaU_NoCC,SVK,Emi_CO2_AFO,Mt CO2/yr,2090,-4.031369008382896
SSP2_BaU_NoCC,SVK,Emi_CO2_AFO,Mt CO2/yr,2100,-3.7851222640288475
SSP2_BaU_NoCC,SVN,Emi_CO2_AFO,Mt CO2/yr,2005,-3.8928044602692378
SSP2_BaU_NoCC,SVN,Emi_CO2_AFO,Mt CO2/yr,2010,-0.24962391669601747
SSP2_BaU_NoCC,SVN,Emi_CO2_AFO,Mt CO2/yr,2015,1.4167538175567396
SSP2_BaU_NoCC,SVN,Emi_CO2_AFO,Mt CO2/yr,2020,2.285655155320162
SSP2_BaU_NoCC,SVN,Emi_CO2_AFO,Mt CO2/yr,2025,-3.6221385081495727
SSP2_BaU_NoCC,SVN,Emi_CO2_AFO,Mt CO2/yr,2030,2.4948890219875306
SSP2_BaU_NoCC,SVN,Emi_CO2_AFO,Mt CO2/yr,2040,-2.9873111421215657
SSP2_BaU_NoCC,SVN,Emi_CO2_AFO,Mt CO2/yr,2050,-2.357615577115011
SSP2_BaU_NoCC,SVN,Emi_CO2_AFO,Mt CO2/yr,2060,-2.82379172301858
SSP2_BaU_NoCC,SVN,Emi_CO2_AFO,Mt CO2/yr,2070,-2.723528847301779
SSP2_BaU_NoCC,SVN,Emi_CO2_AFO,Mt CO2/yr,2080,-2.7020735383989125
SSP2_BaU_NoCC,SVN,Emi_CO2_AFO,Mt CO2/yr,2090,-2.7494308492547694
SSP2_BaU_NoCC,SVN,Emi_CO2_AFO,Mt CO2/yr,2100,-2.6245118276130355
SSP2_BaU_NoCC,SLB,Emi_CO2_AFO,Mt CO2/yr,2005,-0.2493847250144626
