scenario,region,type,year,value
SSP2_BaU_NoCC,XSA,CROP_FLW,2070,17241.172074369126
SSP2_BaU_NoCC,XSA,CROP_FLW,2080,17938.16136459151
SSP2_BaU_NoCC,XSA,CROP_FLW,2090,18258.806394314404
SSP2_BaU_NoCC,XSA,CROP_FLW,2100,17984.196854953494
SSP2_BaU_NoCC,XSA,GL,2005,123200.35203767792
SSP2_BaU_NoCC,XSA,GL,2010,86616.43038189359
SSP2_BaU_NoCC,XSA,GL,2015,85529.28599706151
SSP2_BaU_NoCC,XSA,GL,2020,83284.33221983239
SSP2_BaU_NoCC,XSA,GL,2025,83401.59100881444
SSP2_BaU_NoCC,XSA,GL,2030,80088.28820200829
SSP2_BaU_NoCC,XSA,GL,2035,78701.15493996454
SSP2_BaU_NoCC,XSA,GL,2040,77245.94549661555
SSP2_BaU_NoCC,XSA,GL,2045,76095.49052415181
SSP2_BaU_NoCC,XSA,GL,2050,75069.47975115202
SSP2_BaU_NoCC,XSA,GL,2060,77065.8698804489
SSP2_BaU_NoCC,XSA,GL,2070,79206.75552212608
SSP2_BaU_NoCC,XSA,GL,2080,81045.87892359501
SSP2_BaU_NoCC,XSA,GL,2090,83051.29319093103
SSP2_BaU_NoCC,XSA,GL,2100,83920.35475507143
SSP2_BaU_NoCC,XSA,GRO,2005,2771.4171651341376
SSP2_BaU_NoCC,XSA,GRO,2010,2872.9696458792378
SSP2_BaU_NoCC,XSA,GRO,2015,3013.999081647241
SSP2_BaU_NoCC,XSA,GRO,2020,3012.8529962864854
SSP2_BaU_NoCC,XSA,GRO,2025,3148.3203090543107
SSP2_BaU_NoCC,XSA,GRO,2030,3261.3575558122707
SSP2_BaU_NoCC,XSA,GRO,2035,3370.080910715903
SSP2_BaU_NoCC,XSA,GRO,2040,3426.6317297910923
SSP2_BaU_NoCC,XSA,GRO,2045,3522.497828755409
SSP2_BaU_NoCC,XSA,GRO,2050,3624.4321758078895
SSP2_BaU_NoCC,XSA,GRO,2060,3651.089089660867
SSP2_BaU_NoCC,XSA,GRO,2070,3711.482732532152
SSP2_BaU_NoCC,XSA,GRO,2080,3725.074933047188
SSP2_BaU_NoCC,XSA,GRO,2090,3692.007325808343
SSP2_BaU_NoCC,XSA,GRO,2100,3644.6701717447004
SSP2_BaU_NoCC,XSA,OL,2005,9705.16963321668
SSP2_BaU_NoCC,XSA,OL,2010,9705.16963321668
SSP2_BaU_NoCC,XSA,OL,2015,9705.169633216678
SSP2_BaU_NoCC,XSA,OL,2020,9705.169633216678
SSP2_BaU_NoCC,XSA,OL,2025,9705.169633216678
SSP2_BaU_NoCC,XSA,OL,2030,9705.169633216678
SSP2_BaU_NoCC,XSA,OL,2035,9705.169633216678
SSP2_BaU_NoCC,XSA,OL,2040,9705.169633216678
SSP2_BaU_NoCC,XSA,OL,2045,9705.169633216678
SSP2_BaU_NoCC,XSA,OL,2050,9705.169633216678
SSP2_BaU_NoCC,XSA,OL,2060,9705.169633216678
SSP2_BaU_NoCC,XSA,OL,2070,9705.169633216678
SSP2_BaU_NoCC,XSA,OL,2080,9705.169633216678
SSP2_BaU_NoCC,XSA,OL,2090,9705.169633216678
SSP2_BaU_NoCC,XSA,OL,2100,9705.169633216678
SSP2_BaU_NoCC,XSA,OTH_A,2005,4262.068434753678
SSP2_BaU_NoCC,XSA,OTH_A,2010,5721.766495583643
SSP2_BaU_NoCC,XSA,OTH_A,2015,5738.921068332045
SSP2_BaU_NoCC,XSA,OTH_A,2020,5737.183145950909
SSP2_BaU_NoCC,XSA,OTH_A,2025,5994.915037059178
SSP2_BaU_NoCC,XSA,OTH_A,2030,6394.823418955524
SSP2_BaU_NoCC,XSA,OTH_A,2035,6860.310483993256
SSP2_BaU_NoCC,XSA,OTH_A,2040,7279.267607821515
SSP2_BaU_NoCC,XSA,OTH_A,2045,7750.853553278439
SSP2_BaU_NoCC,XSA,OTH_A,2050,8214.395856102448
SSP2_BaU_NoCC,XSA,OTH_A,2060,9044.083927117614
SSP2_BaU_NoCC,XSA,OTH_A,2070,9558.135745584459
SSP2_BaU_NoCC,XSA,OTH_A,2080,9875.743058381258
SSP2_BaU_NoCC,XSA,OTH_A,2090,9971.70546457511
SSP2_BaU_NoCC,XSA,OTH_A,2100,9988.303936923861
SSP2_BaU_NoCC,XSA,PAS,2005,37874.86039465611
SSP2_BaU_NoCC,XSA,PAS,2010,37874.86039465611
SSP2_BaU_NoCC,XSA,PAS,2015,37874.831778869535
SSP2_BaU_NoCC,XSA,PAS,2020,40509.34249477749
SSP2_BaU_NoCC,XSA,PAS,2025,39448.42956594732
SSP2_BaU_NoCC,XSA,PAS,2030,42328.99468713639
SSP2_BaU_NoCC,XSA,PAS,2035,41771.036059465834
SSP2_BaU_NoCC,XSA,PAS,2040,41009.67338722079
SSP2_BaU_NoCC,XSA,PAS,2045,39590.839541340356
SSP2_BaU_NoCC,XSA,PAS,2050,37862.33813305955
SSP2_BaU_NoCC,XSA,PAS,2060,30918.1718007237
SSP2_BaU_NoCC,XSA,PAS,2070,24463.301094472125
SSP2_BaU_NoCC,XSA,PAS,2080,19892.129287980762
SSP2_BaU_NoCC,XSA,PAS,2090,16426.922764031842
SSP2_BaU_NoCC,XSA,PAS,2100,15400.870525460045
SSP2_BaU_NoCC,XSA,PDR,2005,8992.86988853901
SSP2_BaU_NoCC,XSA,PDR,2010,8952.62049592811
SSP2_BaU_NoCC,XSA,PDR,2015,8741.23173543366
SSP2_BaU_NoCC,XSA,PDR,2020,8942.743403439625
SSP2_BaU_NoCC,XSA,PDR,2025,9269.4367300901
SSP2_BaU_NoCC,XSA,PDR,2030,9763.701895743547
SSP2_BaU_NoCC,XSA,PDR,2035,10249.611124159983
SSP2_BaU_NoCC,XSA,PDR,2040,10549.316256030268
SSP2_BaU_NoCC,XSA,PDR,2045,10879.817266484806
SSP2_BaU_NoCC,XSA,PDR,2050,11074.584283988359
SSP2_BaU_NoCC,XSA,PDR,2060,11299.148483039517
SSP2_BaU_NoCC,XSA,PDR,2070,11183.701943230779
SSP2_BaU_NoCC,XSA,PDR,2080,11010.995220834651
SSP2_BaU_NoCC,XSA,PDR,2090,10701.196613280747
SSP2_BaU_NoCC,XSA,PDR,2100,10319.317872009553
SSP2_BaU_NoCC,XSA,SL,2005,651.1547696753958
SSP2_BaU_NoCC,XSA,SL,2010,735.6704059609079
SSP2_BaU_NoCC,XSA,SL,2015,882.4217457405213
SSP2_BaU_NoCC,XSA,SL,2020,882.4217457405213
SSP2_BaU_NoCC,XSA,SL,2025,882.4217457405213
SSP2_BaU_NoCC,XSA,SL,2030,882.4217457405213
SSP2_BaU_NoCC,XSA,SL,2035,882.4217457405213
SSP2_BaU_NoCC,XSA,SL,2040,882.4217457405213
SSP2_BaU_NoCC,XSA,SL,2045,882.4217457405213
SSP2_BaU_NoCC,XSA,SL,2050,882.4217457405213
SSP2_BaU_NoCC,XSA,SL,2060,882.4217457405213
SSP2_BaU_NoCC,XSA,SL,2070,882.4217457405213
SSP2_BaU_NoCC,XSA,SL,2080,882.4217457405213
SSP2_BaU_NoCC,XSA,SL,2090,882.4217457405213
SSP2_BaU_NoCC,XSA,SL,2100,882.4217457405213
SSP2_BaU_NoCC,XLM,wht,2005,8728.284214986987
SSP2_BaU_NoCC,XLM,wht,2010,6145.8709618652765
SSP2_BaU_NoCC,XLM,wht,2015,7750.612249518988
SSP2_BaU_NoCC,XLM,wht,2020,7406.734288538824
SSP2_BaU_NoCC,XLM,wht,2025,7658.85540171285
SSP2_BaU_NoCC,XLM,wht,2030,7790.304279288095
SSP2_BaU_NoCC,XLM,wht,2035,7731.016563354975
SSP2_BaU_NoCC,XLM,wht,2040,7593.432728469109
SSP2_BaU_NoCC,XLM,wht,2045,7498.956347113643
SSP2_BaU_NoCC,XLM,wht,2050,7444.055542625849
SSP2_BaU_NoCC,XLM,wht,2060,7569.079180381691
SSP2_BaU_NoCC,XLM,wht,2070,7692.546661144617
SSP2_BaU_NoCC,XLM,wht,2080,7559.098078528628
SSP2_BaU_NoCC,XLM,wht,2090,7410.312083060447
SSP2_BaU_NoCC,XLM,wht,2100,7540.235437519512
SSP2_BaU_NoCC,XLM,frs,2005,300402.3388998622
SSP2_BaU_NoCC,XLM,frs,2010,299226.24431006826
SSP2_BaU_NoCC,XLM,frs,2015,298229.41986077273
SSP2_BaU_NoCC,XLM,frs,2020,291186.9084354864
SSP2_BaU_NoCC,XLM,frs,2025,289097.037566003
SSP2_BaU_NoCC,XLM,frs,2030,283541.07471656345
SSP2_BaU_NoCC,XLM,frs,2035,280358.05842329934
SSP2_BaU_NoCC,XLM,frs,2040,280362.3729130739
SSP2_BaU_NoCC,XLM,frs,2045,283688.6324208032
SSP2_BaU_NoCC,XLM,frs,2050,287080.656469563
SSP2_BaU_NoCC,XLM,frs,2060,292137.1596517605
SSP2_BaU_NoCC,XLM,frs,2070,296981.2921630464
SSP2_BaU_NoCC,XLM,frs,2080,300059.2173665108
SSP2_BaU_NoCC,XLM,frs,2090,305951.9408418925
SSP2_BaU_NoCC,XLM,frs,2100,311021.40709348733
SSP2_BaU_NoCC,XLM,OSD,2005,26127.942492778493
SSP2_BaU_NoCC,XLM,OSD,2010,33505.579113446445
SSP2_BaU_NoCC,XLM,OSD,2015,34588.56185930271
SSP2_BaU_NoCC,XLM,OSD,2020,34365.227683904865
SSP2_BaU_NoCC,XLM,OSD,2025,35195.57661018785
SSP2_BaU_NoCC,XLM,OSD,2030,35991.61814280187
SSP2_BaU_NoCC,XLM,OSD,2035,36451.10837661255
SSP2_BaU_NoCC,XLM,OSD,2040,36489.40483186543
SSP2_BaU_NoCC,XLM,OSD,2045,36309.79738479894
SSP2_BaU_NoCC,XLM,OSD,2050,36174.97648678226
SSP2_BaU_NoCC,XLM,OSD,2060,36295.29315330361
SSP2_BaU_NoCC,XLM,OSD,2070,35599.14127392466
SSP2_BaU_NoCC,XLM,OSD,2080,34340.21563814112
SSP2_BaU_NoCC,XLM,OSD,2090,33407.024086833684
SSP2_BaU_NoCC,XLM,OSD,2100,33510.163560345165
SSP2_BaU_NoCC,XLM,AFR,2080,1972.977621431838
SSP2_BaU_NoCC,XLM,AFR,2090,1972.977369058181
SSP2_BaU_NoCC,XLM,AFR,2100,6020.51190605786
SSP2_BaU_NoCC,XLM,BIO,2025,568.6535319320449
SSP2_BaU_NoCC,XLM,BIO,2030,848.342947743298
SSP2_BaU_NoCC,XLM,BIO,2035,1088.7518961887724
SSP2_BaU_NoCC,XLM,BIO,2040,1343.672186925433
SSP2_BaU_NoCC,XLM,BIO,2045,1740.090662869677
SSP2_BaU_NoCC,XLM,BIO,2050,2302.153161007665
SSP2_BaU_NoCC,XLM,BIO,2060,3787.646179129377
SSP2_BaU_NoCC,XLM,BIO,2070,5382.184530405413
SSP2_BaU_NoCC,XLM,BIO,2080,6806.246065724862
SSP2_BaU_NoCC,XLM,BIO,2090,7740.561686450924
SSP2_BaU_NoCC,XLM,BIO,2100,8373.67124275264
SSP2_BaU_NoCC,XLM,C_B,2005,2710.4985000055535
SSP2_BaU_NoCC,XLM,C_B,2010,2743.7618803390383
SSP2_BaU_NoCC,XLM,C_B,2015,3141.3405899237355
SSP2_BaU_NoCC,XLM,C_B,2020,3220.3206753304803
SSP2_BaU_NoCC,XLM,C_B,2025,3292.8011941759078
SSP2_BaU_NoCC,XLM,C_B,2030,3387.513040752207
SSP2_BaU_NoCC,XLM,C_B,2035,3508.705702935006
SSP2_BaU_NoCC,XLM,C_B,2040,3638.1605185067087
SSP2_BaU_NoCC,XLM,C_B,2045,3770.9390238893793
SSP2_BaU_NoCC,XLM,C_B,2050,3924.070268034209
SSP2_BaU_NoCC,XLM,C_B,2060,4398.706310153233
SSP2_BaU_NoCC,XLM,C_B,2070,4964.988847472511
SSP2_BaU_NoCC,XLM,C_B,2080,5621.547827861368
SSP2_BaU_NoCC,XLM,C_B,2090,6311.595629838293
SSP2_BaU_NoCC,XLM,C_B,2100,6870.8552985555725
SSP2_BaU_NoCC,XLM,CL,2005,96421.07336353984
SSP2_BaU_NoCC,XLM,CL,2010,102299.17999371217
SSP2_BaU_NoCC,XLM,CL,2015,106674.9438390731
SSP2_BaU_NoCC,XLM,CL,2020,104818.67645948012
SSP2_BaU_NoCC,XLM,CL,2025,107735.16207724511
SSP2_BaU_NoCC,XLM,CL,2030,109647.15252825753
SSP2_BaU_NoCC,XLM,CL,2035,110927.61698247111
SSP2_BaU_NoCC,XLM,CL,2040,111885.95015052332
SSP2_BaU_NoCC,XLM,CL,2045,113264.10026650126
SSP2_BaU_NoCC,XLM,CL,2050,114364.21145057646
SSP2_BaU_NoCC,XLM,CL,2060,117707.86075226282
SSP2_BaU_NoCC,XLM,CL,2070,120449.07941680476
SSP2_BaU_NoCC,XLM,CL,2080,122981.57295085384
SSP2_BaU_NoCC,XLM,CL,2090,127128.00816825576
SSP2_BaU_NoCC,XLM,CL,2100,131978.23192561266
SSP2_BaU_NoCC,XLM,CROP_FLW,2005,20377.44769046786
SSP2_BaU_NoCC,XLM,CROP_FLW,2010,18063.464539424316
SSP2_BaU_NoCC,XLM,CROP_FLW,2015,15258.515690830258
SSP2_BaU_NoCC,XLM,CROP_FLW,2020,14720.90718631636
SSP2_BaU_NoCC,XLM,CROP_FLW,2025,14733.171537475493
SSP2_BaU_NoCC,XLM,CROP_FLW,2030,14512.947539996914
SSP2_BaU_NoCC,XLM,CROP_FLW,2035,14372.223730600026
SSP2_BaU_NoCC,XLM,CROP_FLW,2040,14379.177667382302
SSP2_BaU_NoCC,XLM,CROP_FLW,2045,14559.468157306594
SSP2_BaU_NoCC,XLM,CROP_FLW,2050,14718.81527374926
SSP2_BaU_NoCC,XLM,CROP_FLW,2060,15138.518004370759
SSP2_BaU_NoCC,XLM,CROP_FLW,2070,15477.640679994218
SSP2_BaU_NoCC,XLM,CROP_FLW,2080,15680.058439381084
SSP2_BaU_NoCC,XLM,CROP_FLW,2090,16015.498455201683
SSP2_BaU_NoCC,XLM,CROP_FLW,2100,16480.827606490628
SSP2_BaU_NoCC,XLM,GL,2005,652984.3255880772
SSP2_BaU_NoCC,XLM,GL,2010,320807.46891441185
SSP2_BaU_NoCC,XLM,GL,2015,312459.2880153388
SSP2_BaU_NoCC,XLM,GL,2020,294389.8518611778
SSP2_BaU_NoCC,XLM,GL,2025,288232.4939781114
SSP2_BaU_NoCC,XLM,GL,2030,274651.2572020937
SSP2_BaU_NoCC,XLM,GL,2035,262996.7012328576
SSP2_BaU_NoCC,XLM,GL,2040,255616.74477506033
SSP2_BaU_NoCC,XLM,GL,2045,253633.42091753017
SSP2_BaU_NoCC,XLM,GL,2050,255037.08439500706
SSP2_BaU_NoCC,XLM,GL,2060,262127.26848797692
SSP2_BaU_NoCC,XLM,GL,2070,266270.53095417196
SSP2_BaU_NoCC,XLM,GL,2080,265619.82335978845
SSP2_BaU_NoCC,XLM,GL,2090,269247.38132894144
SSP2_BaU_NoCC,XLM,GL,2100,275093.7080650928
SSP2_BaU_NoCC,XLM,GRO,2005,21864.908383744856
SSP2_BaU_NoCC,XLM,GRO,2010,23827.284887181
SSP2_BaU_NoCC,XLM,GRO,2015,26622.420630775046
SSP2_BaU_NoCC,XLM,GRO,2020,26150.30167419421
SSP2_BaU_NoCC,XLM,GRO,2025,27231.7912987027
SSP2_BaU_NoCC,XLM,GRO,2030,27785.09130506678
SSP2_BaU_NoCC,XLM,GRO,2035,27990.147793488504
SSP2_BaU_NoCC,XLM,GRO,2040,28110.754555453983
SSP2_BaU_NoCC,XLM,GRO,2045,28403.349599542576
SSP2_BaU_NoCC,XLM,GRO,2050,28203.262227339153
SSP2_BaU_NoCC,XLM,GRO,2060,27158.417356824368
SSP2_BaU_NoCC,XLM,GRO,2070,26181.45444064639
SSP2_BaU_NoCC,XLM,GRO,2080,26350.35789093659
SSP2_BaU_NoCC,XLM,GRO,2090,28019.584170899816
SSP2_BaU_NoCC,XLM,GRO,2100,29398.48589034891
SSP2_BaU_NoCC,XLM,OL,2005,28373.919288202065
SSP2_BaU_NoCC,XLM,OL,2010,28373.919288202065
SSP2_BaU_NoCC,XLM,OL,2015,28373.919288202058
SSP2_BaU_NoCC,XLM,OL,2020,28373.919288202058
SSP2_BaU_NoCC,XLM,OL,2025,28373.919288202058
SSP2_BaU_NoCC,XLM,OL,2030,28373.919288202058
SSP2_BaU_NoCC,XLM,OL,2035,28373.919288202058
SSP2_BaU_NoCC,XLM,OL,2040,28373.919288202058
SSP2_BaU_NoCC,XLM,OL,2045,28373.919288202058
SSP2_BaU_NoCC,XLM,OL,2050,28373.919288202058
SSP2_BaU_NoCC,XLM,OL,2060,28373.919288202058
SSP2_BaU_NoCC,XLM,OL,2070,28373.919288202058
SSP2_BaU_NoCC,XLM,OL,2080,28373.919288202058
SSP2_BaU_NoCC,XLM,OL,2090,28373.919288202058
SSP2_BaU_NoCC,XLM,OL,2100,28373.919288202058
SSP2_BaU_NoCC,XLM,OTH_A,2005,14385.650725019701
SSP2_BaU_NoCC,XLM,OTH_A,2010,15636.587638892315
SSP2_BaU_NoCC,XLM,OTH_A,2015,16942.371517595035
SSP2_BaU_NoCC,XLM,OTH_A,2020,16511.015216506403
SSP2_BaU_NoCC,XLM,OTH_A,2025,16481.787428056236
SSP2_BaU_NoCC,XLM,OTH_A,2030,16591.506989136047
SSP2_BaU_NoCC,XLM,OTH_A,2035,16868.509196775223
SSP2_BaU_NoCC,XLM,OTH_A,2040,17262.4400697685
SSP2_BaU_NoCC,XLM,OTH_A,2045,17775.72314019507
SSP2_BaU_NoCC,XLM,OTH_A,2050,18269.307598204763
SSP2_BaU_NoCC,XLM,OTH_A,2060,19840.62174281468
SSP2_BaU_NoCC,XLM,OTH_A,2070,21590.691786224434
SSP2_BaU_NoCC,XLM,OTH_A,2080,23064.66970616574
SSP2_BaU_NoCC,XLM,OTH_A,2090,24633.5087328573
SSP2_BaU_NoCC,XLM,OTH_A,2100,26124.63359807982
SSP2_BaU_NoCC,XLM,PAS,2005,337707.68660185114
SSP2_BaU_NoCC,XLM,PAS,2010,337707.68660185114
SSP2_BaU_NoCC,XLM,PAS,2015,338917.62209735357
SSP2_BaU_NoCC,XLM,PAS,2020,365885.8370563939
SSP2_BaU_NoCC,XLM,PAS,2025,371216.5801911788
SSP2_BaU_NoCC,XLM,PAS,2030,388441.78936562384
SSP2_BaU_NoCC,XLM,PAS,2035,401998.8971739104
SSP2_BaU_NoCC,XLM,PAS,2040,408416.20597388083
SSP2_BaU_NoCC,XLM,PAS,2045,405695.1202077037
SSP2_BaU_NoCC,XLM,PAS,2050,399799.321497392
SSP2_BaU_NoCC,XLM,PAS,2060,384308.98492053803
SSP2_BaU_NoCC,XLM,PAS,2070,372580.37127851526
SSP2_BaU_NoCC,XLM,PAS,2080,365647.68251395324
SSP2_BaU_NoCC,XLM,PAS,2090,351980.9661043906
SSP2_BaU_NoCC,XLM,PAS,2100,332167.4148222876
SSP2_BaU_NoCC,XLM,PDR,2005,2226.3413565363717
SSP2_BaU_NoCC,XLM,PDR,2010,2376.6309725637893
SSP2_BaU_NoCC,XLM,PDR,2015,2371.121301127324
SSP2_BaU_NoCC,XLM,PDR,2020,2444.169734688962
SSP2_BaU_NoCC,XLM,PDR,2025,2572.525075002069
SSP2_BaU_NoCC,XLM,PDR,2030,2739.8282834722977
SSP2_BaU_NoCC,XLM,PDR,2035,2917.1537225160323
SSP2_BaU_NoCC,XLM,PDR,2040,3068.907592151841
SSP2_BaU_NoCC,XLM,PDR,2045,3205.7759507853525
SSP2_BaU_NoCC,XLM,PDR,2050,3327.570892833405
SSP2_BaU_NoCC,XLM,PDR,2060,3519.5788252851276
SSP2_BaU_NoCC,XLM,PDR,2070,3560.431196992528
SSP2_BaU_NoCC,XLM,PDR,2080,3559.379304114442
SSP2_BaU_NoCC,XLM,PDR,2090,3589.92332311363
SSP2_BaU_NoCC,XLM,PDR,2100,3679.359291520412
SSP2_BaU_NoCC,XLM,SL,2005,3008.3285842006276
SSP2_BaU_NoCC,XLM,SL,2010,3286.0763733935646
SSP2_BaU_NoCC,XLM,SL,2015,3543.997233733869
SSP2_BaU_NoCC,XLM,SL,2020,3543.997233733869
SSP2_BaU_NoCC,XLM,SL,2025,3543.997233733869
SSP2_BaU_NoCC,XLM,SL,2030,3543.997233733869
SSP2_BaU_NoCC,XLM,SL,2035,3543.997233733869
SSP2_BaU_NoCC,XLM,SL,2040,3543.997233733869
SSP2_BaU_NoCC,XLM,SL,2045,3543.997233733869
SSP2_BaU_NoCC,XLM,SL,2050,3543.997233733869
SSP2_BaU_NoCC,XLM,SL,2060,3543.997233733869
SSP2_BaU_NoCC,XLM,SL,2070,3543.997233733869
SSP2_BaU_NoCC,XLM,SL,2080,3543.997233733869
SSP2_BaU_NoCC,XLM,SL,2090,3543.997233733869
SSP2_BaU_NoCC,XLM,SL,2100,3543.997233733869
SSP2_BaU_NoCC,CIS,wht,2005,80408.31710580543
SSP2_BaU_NoCC,CIS,wht,2010,81429.97836286465
SSP2_BaU_NoCC,CIS,wht,2015,76832.47270258337
SSP2_BaU_NoCC,CIS,wht,2020,74399.23792110209
SSP2_BaU_NoCC,CIS,wht,2025,75842.8481313478
SSP2_BaU_NoCC,CIS,wht,2030,76633.12701474095
SSP2_BaU_NoCC,CIS,wht,2035,76768.02246643996
SSP2_BaU_NoCC,CIS,wht,2040,77087.63406954044
SSP2_BaU_NoCC,CIS,wht,2045,77585.41545350473
SSP2_BaU_NoCC,CIS,wht,2050,77767.6615937859
SSP2_BaU_NoCC,CIS,wht,2060,77806.23759409727
SSP2_BaU_NoCC,CIS,wht,2070,78119.74488343566
SSP2_BaU_NoCC,CIS,wht,2080,77510.34118306088
SSP2_BaU_NoCC,CIS,wht,2090,76150.69005460708
SSP2_BaU_NoCC,CIS,wht,2100,75110.93903805445
SSP2_BaU_NoCC,CIS,frs,2005,894735.6495325667
SSP2_BaU_NoCC,CIS,frs,2010,894929.9517475619
SSP2_BaU_NoCC,CIS,frs,2015,895059.7156139866
SSP2_BaU_NoCC,CIS,frs,2020,894715.168514779
SSP2_BaU_NoCC,CIS,frs,2025,891951.0357306602
SSP2_BaU_NoCC,CIS,frs,2030,889527.0920670546
SSP2_BaU_NoCC,CIS,frs,2035,890678.6895367895
SSP2_BaU_NoCC,CIS,frs,2040,895300.8468465849
SSP2_BaU_NoCC,CIS,frs,2045,902042.9144776888
SSP2_BaU_NoCC,CIS,frs,2050,908389.9233166444
SSP2_BaU_NoCC,CIS,frs,2060,918476.697283792
SSP2_BaU_NoCC,CIS,frs,2070,924349.1793345655
SSP2_BaU_NoCC,CIS,frs,2080,927964.2448049844
SSP2_BaU_NoCC,CIS,frs,2090,923210.0737740953
SSP2_BaU_NoCC,CIS,frs,2100,924312.1806317453
SSP2_BaU_NoCC,CIS,OSD,2005,24416.96797870342
SSP2_BaU_NoCC,CIS,OSD,2010,32445.063124573477
SSP2_BaU_NoCC,CIS,OSD,2015,36512.551390992456
SSP2_BaU_NoCC,CIS,OSD,2020,36860.7920838542
SSP2_BaU_NoCC,CIS,OSD,2025,37452.33532706621
SSP2_BaU_NoCC,CIS,OSD,2030,38260.70135194924
SSP2_BaU_NoCC,CIS,OSD,2035,39490.82507875254
SSP2_BaU_NoCC,CIS,OSD,2040,40877.52933751414
SSP2_BaU_NoCC,CIS,OSD,2045,42135.41993044781
SSP2_BaU_NoCC,CIS,OSD,2050,43220.692801181656
SSP2_BaU_NoCC,CIS,OSD,2060,44902.85733713919
SSP2_BaU_NoCC,CIS,OSD,2070,45674.89785267444
SSP2_BaU_NoCC,CIS,OSD,2080,46336.09552820388
SSP2_BaU_NoCC,CIS,OSD,2090,47082.96191207486
SSP2_BaU_NoCC,CIS,OSD,2100,47655.80534814622
SSP2_BaU_NoCC,CIS,BIO,2025,260.9404216935316
SSP2_BaU_NoCC,CIS,BIO,2030,481.91800920159335
SSP2_BaU_NoCC,CIS,BIO,2035,794.7343274938573
SSP2_BaU_NoCC,CIS,BIO,2040,1215.9343346538951
SSP2_BaU_NoCC,CIS,BIO,2045,1204.8126276145977
SSP2_BaU_NoCC,CIS,BIO,2050,1157.902561384224
SSP2_BaU_NoCC,CIS,BIO,2060,956.7065167785473
SSP2_BaU_NoCC,CIS,BIO,2070,712.3540998031269
SSP2_BaU_NoCC,CIS,BIO,2080,528.69683987046
SSP2_BaU_NoCC,CIS,BIO,2090,422.5024145386796
SSP2_BaU_NoCC,CIS,BIO,2100,364.54221577026914
SSP2_BaU_NoCC,CIS,C_B,2005,2676.6903592925582
SSP2_BaU_NoCC,CIS,C_B,2010,3115.677380527587
SSP2_BaU_NoCC,CIS,C_B,2015,2448.172334408591
SSP2_BaU_NoCC,CIS,C_B,2020,2509.4789767822285
SSP2_BaU_NoCC,CIS,C_B,2025,2489.5970437798364
SSP2_BaU_NoCC,CIS,C_B,2030,2477.2356605943487
SSP2_BaU_NoCC,CIS,C_B,2035,2483.0383657365646
SSP2_BaU_NoCC,CIS,C_B,2040,2506.3205804927125
SSP2_BaU_NoCC,CIS,C_B,2045,2546.8096733251114
SSP2_BaU_NoCC,CIS,C_B,2050,2601.2513234308076
SSP2_BaU_NoCC,CIS,C_B,2060,2761.997045116116
SSP2_BaU_NoCC,CIS,C_B,2070,2996.1121840259475
SSP2_BaU_NoCC,CIS,C_B,2080,3244.04635230721
SSP2_BaU_NoCC,CIS,C_B,2090,3466.4896061109575
SSP2_BaU_NoCC,CIS,C_B,2100,3610.1443479228565
SSP2_BaU_NoCC,CIS,CL,2005,195405.15281549064
SSP2_BaU_NoCC,CIS,CL,2010,194916.25268241536
SSP2_BaU_NoCC,CIS,CL,2015,195899.2273558762
SSP2_BaU_NoCC,CIS,CL,2020,192378.4354008879
SSP2_BaU_NoCC,CIS,CL,2025,194883.6635526909
SSP2_BaU_NoCC,CIS,CL,2030,197859.99676270693
SSP2_BaU_NoCC,CIS,CL,2035,200848.32499310427
SSP2_BaU_NoCC,CIS,CL,2040,204474.75788402758
SSP2_BaU_NoCC,CIS,CL,2045,207740.89981616335
SSP2_BaU_NoCC,CIS,CL,2050,210171.3659012535
SSP2_BaU_NoCC,CIS,CL,2060,213755.1847041283
SSP2_BaU_NoCC,CIS,CL,2070,216236.77209482258
SSP2_BaU_NoCC,CIS,CL,2080,217499.34440673684
SSP2_BaU_NoCC,CIS,CL,2090,218077.52317360515
SSP2_BaU_NoCC,CIS,CL,2100,218960.61531243377
SSP2_BaU_NoCC,CIS,CROP_FLW,2005,17827.26726534667
SSP2_BaU_NoCC,CIS,CROP_FLW,2010,16270.090312567634
SSP2_BaU_NoCC,CIS,CROP_FLW,2015,12617.85879883666
SSP2_BaU_NoCC,CIS,CROP_FLW,2020,12257.011850433986
SSP2_BaU_NoCC,CIS,CROP_FLW,2025,12197.293060538432
SSP2_BaU_NoCC,CIS,CROP_FLW,2030,12058.188706123878
SSP2_BaU_NoCC,CIS,CROP_FLW,2035,12092.165520240247
SSP2_BaU_NoCC,CIS,CROP_FLW,2040,12252.131812243002
SSP2_BaU_NoCC,CIS,CROP_FLW,2045,12403.646959726604
SSP2_BaU_NoCC,CIS,CROP_FLW,2050,12476.962051271757
SSP2_BaU_NoCC,CIS,CROP_FLW,2060,12638.31434177907
SSP2_BaU_NoCC,CIS,CROP_FLW,2070,12658.591046682368
SSP2_BaU_NoCC,CIS,CROP_FLW,2080,12564.285424565562
SSP2_BaU_NoCC,CIS,CROP_FLW,2090,12421.143186624005
SSP2_BaU_NoCC,CIS,CROP_FLW,2100,12537.788179075083
SSP2_BaU_NoCC,CIS,GL,2005,1012998.6754572499
SSP2_BaU_NoCC,CIS,GL,2010,660319.737062736
SSP2_BaU_NoCC,CIS,GL,2015,660371.0767952275
