scenario,basin,type,year,value
SSP2_BaU_NoCC,AFG_HELM,OTH_A,2020,191.13089182288775
SSP2_BaU_NoCC,AFG_HELM,OTH_A,2025,198.83882591618627
SSP2_BaU_NoCC,AFG_HELM,OTH_A,2030,214.87671592258926
SSP2_BaU_NoCC,AFG_HELM,OTH_A,2035,261.92965820438786
SSP2_BaU_NoCC,AFG_HELM,OTH_A,2040,311.00770669997115
SSP2_BaU_NoCC,AFG_HELM,OTH_A,2045,382.0828305409205
SSP2_BaU_NoCC,AFG_HELM,OTH_A,2050,475.1155270886087
SSP2_BaU_NoCC,AFG_HELM,OTH_A,2060,695.9379721365729
SSP2_BaU_NoCC,AFG_HELM,OTH_A,2070,827.1750604710397
SSP2_BaU_NoCC,AFG_HELM,OTH_A,2080,863.4603445245591
SSP2_BaU_NoCC,AFG_HELM,OTH_A,2090,841.93411014748
SSP2_BaU_NoCC,AFG_HELM,OTH_A,2100,837.9912026381589
SSP2_BaU_NoCC,AFG_HELM,PAS,2005,11032.470573270915
SSP2_BaU_NoCC,AFG_HELM,PAS,2010,11032.470573270915
SSP2_BaU_NoCC,AFG_HELM,PAS,2015,11032.700624771844
SSP2_BaU_NoCC,AFG_HELM,PAS,2020,11796.569347400971
SSP2_BaU_NoCC,AFG_HELM,PAS,2025,11203.819124800948
SSP2_BaU_NoCC,AFG_HELM,PAS,2030,12317.995076615223
SSP2_BaU_NoCC,AFG_HELM,PAS,2035,12105.363700882775
SSP2_BaU_NoCC,AFG_HELM,PAS,2040,11870.89498824378
SSP2_BaU_NoCC,AFG_HELM,PAS,2045,11485.145802564337
SSP2_BaU_NoCC,AFG_HELM,PAS,2050,10942.677342033956
SSP2_BaU_NoCC,AFG_HELM,PAS,2060,6843.609673313743
SSP2_BaU_NoCC,AFG_HELM,PAS,2070,4603.276485785936
SSP2_BaU_NoCC,AFG_HELM,PAS,2080,4332.170517393726
SSP2_BaU_NoCC,AFG_HELM,PAS,2090,4359.3247592858725
SSP2_BaU_NoCC,AFG_HELM,PAS,2100,4275.470761355572
SSP2_BaU_NoCC,AFG_HELM,PDR,2005,53.03478610756731
SSP2_BaU_NoCC,AFG_HELM,PDR,2010,71.91829405624978
SSP2_BaU_NoCC,AFG_HELM,PDR,2015,56.37852227858239
SSP2_BaU_NoCC,AFG_HELM,PDR,2020,56.65043755404164
SSP2_BaU_NoCC,AFG_HELM,PDR,2025,57.68897693532277
SSP2_BaU_NoCC,AFG_HELM,PDR,2030,57.8355692933646
SSP2_BaU_NoCC,AFG_HELM,PDR,2035,66.12353280434284
SSP2_BaU_NoCC,AFG_HELM,PDR,2040,73.74704684096949
SSP2_BaU_NoCC,AFG_HELM,PDR,2045,87.26471609401499
SSP2_BaU_NoCC,AFG_HELM,PDR,2050,105.6949124025382
SSP2_BaU_NoCC,AFG_HELM,PDR,2060,148.97945139975994
SSP2_BaU_NoCC,AFG_HELM,PDR,2070,167.78254660306405
SSP2_BaU_NoCC,AFG_HELM,PDR,2080,175.619450529511
SSP2_BaU_NoCC,AFG_HELM,PDR,2090,154.30791659161315
SSP2_BaU_NoCC,AFG_HELM,PDR,2100,125.84656147693147
SSP2_BaU_NoCC,AFG_HELM,SL,2005,8.654020901137546
SSP2_BaU_NoCC,AFG_HELM,SL,2010,10.52058805502362
SSP2_BaU_NoCC,AFG_HELM,SL,2015,13.040921222317078
SSP2_BaU_NoCC,AFG_HELM,SL,2020,13.040921222317078
SSP2_BaU_NoCC,AFG_HELM,SL,2025,13.040921222317078
SSP2_BaU_NoCC,AFG_HELM,SL,2030,13.040921222317078
SSP2_BaU_NoCC,AFG_HELM,SL,2035,13.040921222317078
SSP2_BaU_NoCC,AFG_HELM,SL,2040,13.040921222317078
SSP2_BaU_NoCC,AFG_HELM,SL,2045,13.040921222317078
SSP2_BaU_NoCC,AFG_HELM,SL,2050,13.040921222317078
SSP2_BaU_NoCC,AFG_HELM,SL,2060,13.040921222317078
SSP2_BaU_NoCC,AFG_HELM,SL,2070,13.040921222317078
SSP2_BaU_NoCC,AFG_HELM,SL,2080,13.040921222317078
SSP2_BaU_NoCC,AFG_HELM,SL,2090,13.040921222317078
SSP2_BaU_NoCC,AFG_HELM,SL,2100,13.040921222317078
SSP2_BaU_NoCC,AFG_INDU,wht,2005,181.71628061961445
SSP2_BaU_NoCC,AFG_INDU,wht,2010,190.52352584459635
SSP2_BaU_NoCC,AFG_INDU,wht,2015,171.2492970165822
SSP2_BaU_NoCC,AFG_INDU,wht,2020,162.85776743051687
SSP2_BaU_NoCC,AFG_INDU,wht,2025,173.31268135881336
SSP2_BaU_NoCC,AFG_INDU,wht,2030,170.04500506347918
SSP2_BaU_NoCC,AFG_INDU,wht,2035,181.18943738422084
SSP2_BaU_NoCC,AFG_INDU,wht,2040,186.76718252464212
SSP2_BaU_NoCC,AFG_INDU,wht,2045,200.23441460509218
SSP2_BaU_NoCC,AFG_INDU,wht,2050,213.87304522414072
SSP2_BaU_NoCC,AFG_INDU,wht,2060,186.55787686584088
SSP2_BaU_NoCC,AFG_INDU,wht,2070,243.7598402841729
SSP2_BaU_NoCC,AFG_INDU,wht,2080,363.096514939157
SSP2_BaU_NoCC,AFG_INDU,wht,2090,472.9117020101635
SSP2_BaU_NoCC,AFG_INDU,wht,2100,514.1046512866307
SSP2_BaU_NoCC,AFG_INDU,frs,2005,640.0067482935492
SSP2_BaU_NoCC,AFG_INDU,frs,2010,637.6151964906318
SSP2_BaU_NoCC,AFG_INDU,frs,2015,637.1797109339212
SSP2_BaU_NoCC,AFG_INDU,frs,2020,592.2876760055818
SSP2_BaU_NoCC,AFG_INDU,frs,2025,631.8461404687193
SSP2_BaU_NoCC,AFG_INDU,frs,2030,557.7499200469061
SSP2_BaU_NoCC,AFG_INDU,frs,2035,557.749920046906
SSP2_BaU_NoCC,AFG_INDU,frs,2040,557.7499200469063
SSP2_BaU_NoCC,AFG_INDU,frs,2045,557.749920046906
SSP2_BaU_NoCC,AFG_INDU,frs,2050,557.7499200469058
SSP2_BaU_NoCC,AFG_INDU,frs,2060,557.7499200469064
SSP2_BaU_NoCC,AFG_INDU,frs,2070,557.7499200469058
SSP2_BaU_NoCC,AFG_INDU,frs,2080,793.984062851253
SSP2_BaU_NoCC,AFG_INDU,frs,2090,1125.0911595461369
SSP2_BaU_NoCC,AFG_INDU,frs,2100,1246.9970659886355
SSP2_BaU_NoCC,AFG_INDU,OSD,2005,8.352726392436297
SSP2_BaU_NoCC,AFG_INDU,OSD,2010,6.757111506730823
SSP2_BaU_NoCC,AFG_INDU,OSD,2015,5.06314019104424
SSP2_BaU_NoCC,AFG_INDU,OSD,2020,4.884889698744986
SSP2_BaU_NoCC,AFG_INDU,OSD,2025,5.033083510190118
SSP2_BaU_NoCC,AFG_INDU,OSD,2030,4.765888455492635
SSP2_BaU_NoCC,AFG_INDU,OSD,2035,4.9716567554894935
SSP2_BaU_NoCC,AFG_INDU,OSD,2040,4.978233655294704
SSP2_BaU_NoCC,AFG_INDU,OSD,2045,5.1568593497134305
SSP2_BaU_NoCC,AFG_INDU,OSD,2050,5.296821569841462
SSP2_BaU_NoCC,AFG_INDU,OSD,2060,4.159543055219064
SSP2_BaU_NoCC,AFG_INDU,OSD,2070,5.080863887643862
SSP2_BaU_NoCC,AFG_INDU,OSD,2080,9.21684703027922
SSP2_BaU_NoCC,AFG_INDU,OSD,2090,14.381480257294593
SSP2_BaU_NoCC,AFG_INDU,OSD,2100,17.471931565365853
SSP2_BaU_NoCC,AFG_INDU,BIO,2025,4.039002432438148
SSP2_BaU_NoCC,AFG_INDU,BIO,2030,6.940359551087215
SSP2_BaU_NoCC,AFG_INDU,BIO,2035,12.160253394546777
SSP2_BaU_NoCC,AFG_INDU,BIO,2040,20.38856331033762
SSP2_BaU_NoCC,AFG_INDU,BIO,2045,23.860263232796992
SSP2_BaU_NoCC,AFG_INDU,BIO,2050,27.291142940695387
SSP2_BaU_NoCC,AFG_INDU,BIO,2060,25.671666197520658
SSP2_BaU_NoCC,AFG_INDU,BIO,2070,44.816178495909874
SSP2_BaU_NoCC,AFG_INDU,BIO,2080,88.39425254784477
SSP2_BaU_NoCC,AFG_INDU,BIO,2090,145.18600285538452
SSP2_BaU_NoCC,AFG_INDU,BIO,2100,190.11909210020784
SSP2_BaU_NoCC,AFG_INDU,CL,2005,988.3669205040385
SSP2_BaU_NoCC,AFG_INDU,CL,2010,983.5545754867875
SSP2_BaU_NoCC,AFG_INDU,CL,2015,991.8434173258039
SSP2_BaU_NoCC,AFG_INDU,CL,2020,925.2623986416486
SSP2_BaU_NoCC,AFG_INDU,CL,2025,986.7702543878929
SSP2_BaU_NoCC,AFG_INDU,CL,2030,888.7393261983731
SSP2_BaU_NoCC,AFG_INDU,CL,2035,882.7531514392709
SSP2_BaU_NoCC,AFG_INDU,CL,2040,867.297143137969
SSP2_BaU_NoCC,AFG_INDU,CL,2045,882.2289824129286
SSP2_BaU_NoCC,AFG_INDU,CL,2050,894.6927437805979
SSP2_BaU_NoCC,AFG_INDU,CL,2060,718.9919928636209
SSP2_BaU_NoCC,AFG_INDU,CL,2070,1004.9000710994495
SSP2_BaU_NoCC,AFG_INDU,CL,2080,1640.410236615845
SSP2_BaU_NoCC,AFG_INDU,CL,2090,2318.0510483936646
SSP2_BaU_NoCC,AFG_INDU,CL,2100,2652.252419709358
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2005,675.1443701156032
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2010,658.6476298503351
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2015,673.6168931798484
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2020,620.38657381866
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2025,662.2473832637024
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2030,563.6576044370117
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2035,527.5113010080738
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2040,492.0093293751237
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2045,477.7271035805654
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2050,462.158752771527
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2060,348.03497546113886
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2070,515.1968459212744
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2080,840.3559366109524
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2090,1189.489098306511
SSP2_BaU_NoCC,AFG_INDU,CROP_FLW,2100,1335.613608741065
SSP2_BaU_NoCC,AFG_INDU,GL,2005,5400.679048953993
SSP2_BaU_NoCC,AFG_INDU,GL,2010,1529.4039180054206
SSP2_BaU_NoCC,AFG_INDU,GL,2015,1518.5414752974757
SSP2_BaU_NoCC,AFG_INDU,GL,2020,1411.5537357643582
SSP2_BaU_NoCC,AFG_INDU,GL,2025,1505.8303863788417
SSP2_BaU_NoCC,AFG_INDU,GL,2030,1329.2425541825075
SSP2_BaU_NoCC,AFG_INDU,GL,2035,1329.2425541825116
SSP2_BaU_NoCC,AFG_INDU,GL,2040,1329.242554182509
SSP2_BaU_NoCC,AFG_INDU,GL,2045,1329.2425541825082
SSP2_BaU_NoCC,AFG_INDU,GL,2050,1329.242554182509
SSP2_BaU_NoCC,AFG_INDU,GL,2060,1329.2425541825066
SSP2_BaU_NoCC,AFG_INDU,GL,2070,1329.2425541825073
SSP2_BaU_NoCC,AFG_INDU,GL,2080,1892.2412460334324
SSP2_BaU_NoCC,AFG_INDU,GL,2090,2681.343363487164
SSP2_BaU_NoCC,AFG_INDU,GL,2100,2971.872349015181
SSP2_BaU_NoCC,AFG_INDU,GRO,2005,55.234572041702904
SSP2_BaU_NoCC,AFG_INDU,GRO,2010,43.68358224812087
SSP2_BaU_NoCC,AFG_INDU,GRO,2015,45.42542990587908
SSP2_BaU_NoCC,AFG_INDU,GRO,2020,44.15103443197274
SSP2_BaU_NoCC,AFG_INDU,GRO,2025,46.77842444909305
SSP2_BaU_NoCC,AFG_INDU,GRO,2030,45.09494019878004
SSP2_BaU_NoCC,AFG_INDU,GRO,2035,47.07356473825781
SSP2_BaU_NoCC,AFG_INDU,GRO,2040,45.61757275604787
SSP2_BaU_NoCC,AFG_INDU,GRO,2045,46.912920934126944
SSP2_BaU_NoCC,AFG_INDU,GRO,2050,48.393363571445434
SSP2_BaU_NoCC,AFG_INDU,GRO,2060,39.00544517640459
SSP2_BaU_NoCC,AFG_INDU,GRO,2070,48.121332108709495
SSP2_BaU_NoCC,AFG_INDU,GRO,2080,80.84172408542611
SSP2_BaU_NoCC,AFG_INDU,GRO,2090,118.11995891373657
SSP2_BaU_NoCC,AFG_INDU,GRO,2100,144.50584995325735
SSP2_BaU_NoCC,AFG_INDU,OL,2005,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OL,2010,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OL,2015,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OL,2020,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OL,2025,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OL,2030,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OL,2035,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OL,2040,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OL,2045,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OL,2050,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OL,2060,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OL,2070,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OL,2080,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OL,2090,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OL,2100,31.430151480605332
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2005,51.75574483004199
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2010,62.02443877737929
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2015,79.30637173837029
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2020,76.16942478207814
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2025,78.17124237185125
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2030,81.7768197757767
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2035,92.42927741446742
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2040,99.92188345655407
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2045,109.77771041545195
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2050,118.29622533104494
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2060,100.04921925039014
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2070,128.3871158513568
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2080,223.41025297458376
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2090,329.5313982923039
SSP2_BaU_NoCC,AFG_INDU,OTH_A,2100,401.34350763505216
SSP2_BaU_NoCC,AFG_INDU,PAS,2005,3875.240554106612
SSP2_BaU_NoCC,AFG_INDU,PAS,2010,3875.240554106612
SSP2_BaU_NoCC,AFG_INDU,PAS,2015,3874.2810209765566
SSP2_BaU_NoCC,AFG_INDU,PAS,2020,4092.7418141221674
SSP2_BaU_NoCC,AFG_INDU,PAS,2025,3897.398843298305
SSP2_BaU_NoCC,AFG_INDU,PAS,2030,4246.113824105971
SSP2_BaU_NoCC,AFG_INDU,PAS,2035,4252.099998865073
SSP2_BaU_NoCC,AFG_INDU,PAS,2040,4267.556007166375
SSP2_BaU_NoCC,AFG_INDU,PAS,2045,4252.624167891416
SSP2_BaU_NoCC,AFG_INDU,PAS,2050,4240.160406523746
SSP2_BaU_NoCC,AFG_INDU,PAS,2060,4415.861157440724
SSP2_BaU_NoCC,AFG_INDU,PAS,2070,4129.9530792048945
SSP2_BaU_NoCC,AFG_INDU,PAS,2080,2695.2100790332274
SSP2_BaU_NoCC,AFG_INDU,PAS,2090,897.360053106798
SSP2_BaU_NoCC,AFG_INDU,PAS,2100,150.7237898205783
SSP2_BaU_NoCC,AFG_INDU,PDR,2005,16.163226504639503
SSP2_BaU_NoCC,AFG_INDU,PDR,2010,21.918287259625085
SSP2_BaU_NoCC,AFG_INDU,PDR,2015,17.18228529407971
SSP2_BaU_NoCC,AFG_INDU,PDR,2020,16.81270847968494
SSP2_BaU_NoCC,AFG_INDU,PDR,2025,17.188437001807106
SSP2_BaU_NoCC,AFG_INDU,PDR,2030,16.458708716745164
SSP2_BaU_NoCC,AFG_INDU,PDR,2035,17.41766074421474
SSP2_BaU_NoCC,AFG_INDU,PDR,2040,17.61437805996786
SSP2_BaU_NoCC,AFG_INDU,PDR,2045,18.55971029518258
SSP2_BaU_NoCC,AFG_INDU,PDR,2050,19.383392371899873
SSP2_BaU_NoCC,AFG_INDU,PDR,2060,15.513266857100296
SSP2_BaU_NoCC,AFG_INDU,PDR,2070,19.53789455036466
SSP2_BaU_NoCC,AFG_INDU,PDR,2080,35.094708427594234
SSP2_BaU_NoCC,AFG_INDU,PDR,2090,48.4314077582661
SSP2_BaU_NoCC,AFG_INDU,PDR,2100,49.09377842777815
SSP2_BaU_NoCC,AFG_INDU,SL,2005,14.519352380237104
SSP2_BaU_NoCC,AFG_INDU,SL,2010,17.757826042365284
SSP2_BaU_NoCC,AFG_INDU,SL,2015,21.72644559805985
SSP2_BaU_NoCC,AFG_INDU,SL,2020,21.72644559805985
SSP2_BaU_NoCC,AFG_INDU,SL,2025,21.72644559805985
SSP2_BaU_NoCC,AFG_INDU,SL,2030,21.72644559805985
SSP2_BaU_NoCC,AFG_INDU,SL,2035,21.72644559805985
SSP2_BaU_NoCC,AFG_INDU,SL,2040,21.72644559805985
SSP2_BaU_NoCC,AFG_INDU,SL,2045,21.72644559805985
SSP2_BaU_NoCC,AFG_INDU,SL,2050,21.72644559805985
SSP2_BaU_NoCC,AFG_INDU,SL,2060,21.72644559805985
SSP2_BaU_NoCC,AFG_INDU,SL,2070,21.72644559805985
SSP2_BaU_NoCC,AFG_INDU,SL,2080,21.72644559805985
SSP2_BaU_NoCC,AFG_INDU,SL,2090,21.72644559805985
SSP2_BaU_NoCC,AFG_INDU,SL,2100,21.72644559805985
SSP2_BaU_NoCC,AGO_ANGC,frs,2005,3599.6012917950375
SSP2_BaU_NoCC,AGO_ANGC,frs,2010,3578.468268373808
SSP2_BaU_NoCC,AGO_ANGC,frs,2015,3517.966974407293
SSP2_BaU_NoCC,AGO_ANGC,frs,2020,2982.9993924629553
SSP2_BaU_NoCC,AGO_ANGC,frs,2025,2616.5413831332244
SSP2_BaU_NoCC,AGO_ANGC,frs,2030,2200.2828161626344
SSP2_BaU_NoCC,AGO_ANGC,frs,2035,1891.175021725265
SSP2_BaU_NoCC,AGO_ANGC,frs,2040,1661.6518808818828
SSP2_BaU_NoCC,AGO_ANGC,frs,2045,1534.7492185065335
SSP2_BaU_NoCC,AGO_ANGC,frs,2050,1399.0420988293772
SSP2_BaU_NoCC,AGO_ANGC,frs,2060,1103.4163396172912
SSP2_BaU_NoCC,AGO_ANGC,frs,2070,863.1104195068505
SSP2_BaU_NoCC,AGO_ANGC,frs,2080,840.2034795907523
SSP2_BaU_NoCC,AGO_ANGC,frs,2090,840.2034795907668
SSP2_BaU_NoCC,AGO_ANGC,frs,2100,1287.7198537970087
SSP2_BaU_NoCC,AGO_ANGC,OSD,2005,109.20305527639394
SSP2_BaU_NoCC,AGO_ANGC,OSD,2010,157.1057116594529
SSP2_BaU_NoCC,AGO_ANGC,OSD,2015,211.13025355422673
SSP2_BaU_NoCC,AGO_ANGC,OSD,2020,194.95752214670378
SSP2_BaU_NoCC,AGO_ANGC,OSD,2025,189.056374218362
SSP2_BaU_NoCC,AGO_ANGC,OSD,2030,178.7236940811346
SSP2_BaU_NoCC,AGO_ANGC,OSD,2035,167.45206981221023
SSP2_BaU_NoCC,AGO_ANGC,OSD,2040,155.40416133854941
SSP2_BaU_NoCC,AGO_ANGC,OSD,2045,145.490938986744
SSP2_BaU_NoCC,AGO_ANGC,OSD,2050,136.02946420977833
SSP2_BaU_NoCC,AGO_ANGC,OSD,2060,114.3764860861077
SSP2_BaU_NoCC,AGO_ANGC,OSD,2070,92.61983601869753
SSP2_BaU_NoCC,AGO_ANGC,OSD,2080,69.61547025378181
SSP2_BaU_NoCC,AGO_ANGC,OSD,2090,54.41895210507785
SSP2_BaU_NoCC,AGO_ANGC,OSD,2100,47.21094633654218
SSP2_BaU_NoCC,AGO_ANGC,BIO,2025,1.0672358847277994
SSP2_BaU_NoCC,AGO_ANGC,BIO,2030,3.020993618303671
SSP2_BaU_NoCC,AGO_ANGC,BIO,2035,9.745927526519578
SSP2_BaU_NoCC,AGO_ANGC,BIO,2040,27.688190789970772
SSP2_BaU_NoCC,AGO_ANGC,BIO,2045,30.956938473560367
SSP2_BaU_NoCC,AGO_ANGC,BIO,2050,34.538862834633385
SSP2_BaU_NoCC,AGO_ANGC,BIO,2060,45.27607427238119
SSP2_BaU_NoCC,AGO_ANGC,BIO,2070,58.9732114578995
SSP2_BaU_NoCC,AGO_ANGC,BIO,2080,81.39482200196083
SSP2_BaU_NoCC,AGO_ANGC,BIO,2090,112.92366874305951
SSP2_BaU_NoCC,AGO_ANGC,BIO,2100,163.59057781534207
SSP2_BaU_NoCC,AGO_ANGC,C_B,2005,9.870829410534775
SSP2_BaU_NoCC,AGO_ANGC,C_B,2010,13.979395401866979
SSP2_BaU_NoCC,AGO_ANGC,C_B,2015,13.851868115705958
SSP2_BaU_NoCC,AGO_ANGC,C_B,2020,13.828205060669536
SSP2_BaU_NoCC,AGO_ANGC,C_B,2025,13.547066344812269
SSP2_BaU_NoCC,AGO_ANGC,C_B,2030,13.112946664822466
SSP2_BaU_NoCC,AGO_ANGC,C_B,2035,12.519427931415736
SSP2_BaU_NoCC,AGO_ANGC,C_B,2040,11.746833536166758
SSP2_BaU_NoCC,AGO_ANGC,C_B,2045,10.997878097614338
SSP2_BaU_NoCC,AGO_ANGC,C_B,2050,10.21728356020626
SSP2_BaU_NoCC,AGO_ANGC,C_B,2060,8.6559959293725
SSP2_BaU_NoCC,AGO_ANGC,C_B,2070,7.251488872049593
SSP2_BaU_NoCC,AGO_ANGC,C_B,2080,5.769589411884556
SSP2_BaU_NoCC,AGO_ANGC,C_B,2090,4.6256584342378515
SSP2_BaU_NoCC,AGO_ANGC,C_B,2100,3.9708651969295925
SSP2_BaU_NoCC,AGO_ANGC,CL,2005,2078.6532937603292
SSP2_BaU_NoCC,AGO_ANGC,CL,2010,2655.764627376466
SSP2_BaU_NoCC,AGO_ANGC,CL,2015,3255.5614545309772
SSP2_BaU_NoCC,AGO_ANGC,CL,2020,2957.1286903739715
SSP2_BaU_NoCC,AGO_ANGC,CL,2025,2787.727338316286
SSP2_BaU_NoCC,AGO_ANGC,CL,2030,2626.0777172845396
SSP2_BaU_NoCC,AGO_ANGC,CL,2035,2478.139870214632
SSP2_BaU_NoCC,AGO_ANGC,CL,2040,2338.1790619589274
SSP2_BaU_NoCC,AGO_ANGC,CL,2045,2219.814060593571
SSP2_BaU_NoCC,AGO_ANGC,CL,2050,2102.503646260085
SSP2_BaU_NoCC,AGO_ANGC,CL,2060,1824.844878589718
SSP2_BaU_NoCC,AGO_ANGC,CL,2070,1544.7031598580825
SSP2_BaU_NoCC,AGO_ANGC,CL,2080,1250.407696808153
SSP2_BaU_NoCC,AGO_ANGC,CL,2090,1057.5434485663668
SSP2_BaU_NoCC,AGO_ANGC,CL,2100,1024.3015876292127
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2005,290.02514647538055
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2010,337.9375055807643
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2015,392.0622611500733
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2020,344.90612711165033
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2025,314.3689287607297
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2030,280.7176765813472
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2035,253.41210857967576
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2040,231.09809082629275
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2045,216.52574207487368
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2050,201.3438733798084
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2060,166.85778906594314
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2070,135.9258674495921
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2080,109.73297342901856
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2090,106.52547368853163
SSP2_BaU_NoCC,AGO_ANGC,CROP_FLW,2100,132.26902128613608
SSP2_BaU_NoCC,AGO_ANGC,GL,2005,42186.74876834959
SSP2_BaU_NoCC,AGO_ANGC,GL,2010,20093.572084327894
SSP2_BaU_NoCC,AGO_ANGC,GL,2015,19194.800176900604
SSP2_BaU_NoCC,AGO_ANGC,GL,2020,16275.899598457469
SSP2_BaU_NoCC,AGO_ANGC,GL,2025,14276.424244231319
SSP2_BaU_NoCC,AGO_ANGC,GL,2030,12005.226113876604
SSP2_BaU_NoCC,AGO_ANGC,GL,2035,10318.66612325946
SSP2_BaU_NoCC,AGO_ANGC,GL,2040,9066.337475346098
SSP2_BaU_NoCC,AGO_ANGC,GL,2045,8373.928688131176
SSP2_BaU_NoCC,AGO_ANGC,GL,2050,7633.480848871795
SSP2_BaU_NoCC,AGO_ANGC,GL,2060,6020.481802405034
SSP2_BaU_NoCC,AGO_ANGC,GL,2070,4709.319943467091
SSP2_BaU_NoCC,AGO_ANGC,GL,2080,4584.334650099578
SSP2_BaU_NoCC,AGO_ANGC,GL,2090,4584.334650099585
SSP2_BaU_NoCC,AGO_ANGC,GL,2100,7026.082239338105
SSP2_BaU_NoCC,AGO_ANGC,GRO,2005,1374.5605027452712
SSP2_BaU_NoCC,AGO_ANGC,GRO,2010,1573.6921411590868
SSP2_BaU_NoCC,AGO_ANGC,GRO,2015,1828.720584821005
SSP2_BaU_NoCC,AGO_ANGC,GRO,2020,1665.4078124911612
SSP2_BaU_NoCC,AGO_ANGC,GRO,2025,1589.2638016495694
SSP2_BaU_NoCC,AGO_ANGC,GRO,2030,1516.9511609786896
SSP2_BaU_NoCC,AGO_ANGC,GRO,2035,1443.4477907451192
SSP2_BaU_NoCC,AGO_ANGC,GRO,2040,1362.0474061225543
SSP2_BaU_NoCC,AGO_ANGC,GRO,2045,1299.3226473687857
SSP2_BaU_NoCC,AGO_ANGC,GRO,2050,1239.2608693552238
SSP2_BaU_NoCC,AGO_ANGC,GRO,2060,1083.3687512108754
SSP2_BaU_NoCC,AGO_ANGC,GRO,2070,917.0610326444271
SSP2_BaU_NoCC,AGO_ANGC,GRO,2080,734.6952755862427
SSP2_BaU_NoCC,AGO_ANGC,GRO,2090,594.1836070217124
SSP2_BaU_NoCC,AGO_ANGC,GRO,2100,522.1748858600939
SSP2_BaU_NoCC,AGO_ANGC,OL,2005,703.0928923904346
SSP2_BaU_NoCC,AGO_ANGC,OL,2010,703.0928923904346
SSP2_BaU_NoCC,AGO_ANGC,OL,2015,703.0928923904346
SSP2_BaU_NoCC,AGO_ANGC,OL,2020,703.0928923904346
SSP2_BaU_NoCC,AGO_ANGC,OL,2025,703.0928923904346
SSP2_BaU_NoCC,AGO_ANGC,OL,2030,703.0928923904346
SSP2_BaU_NoCC,AGO_ANGC,OL,2035,703.0928923904346
SSP2_BaU_NoCC,AGO_ANGC,OL,2040,703.0928923904346
SSP2_BaU_NoCC,AGO_ANGC,OL,2045,703.0928923904346
